1: 消极百分比6.0% 积极百分比94.0%
608: 消极百分比97.29% 积极百分比2.71%
609: 消极百分比0.33% 积极百分比99.67%
610: 消极百分比100.0% 积极百分比0.0%
611: 消极百分比7.97% 积极百分比92.03%
612: 消极百分比100.0% 积极百分比0.0%
613: 消极百分比91.17% 积极百分比8.83%
614: 消极百分比99.84% 积极百分比0.16%
615: 消极百分比28.42% 积极百分比71.58%
616: 消极百分比1.02% 积极百分比98.98%
617: 消极百分比100.0% 积极百分比0.0%
618: 消极百分比100.0% 积极百分比0.0%
619: 消极百分比99.99% 积极百分比0.01%
620: 消极百分比94.33% 积极百分比5.67%
621: 消极百分比100.0% 积极百分比0.0%
622: 消极百分比100.0% 积极百分比0.0%
623: 消极百分比68.9% 积极百分比31.1%
624: 消极百分比98.48% 积极百分比1.52%
625: 消极百分比9.95% 积极百分比90.05%
626: 消极百分比60.25% 积极百分比39.75%
627: 消极百分比100.0% 积极百分比0.0%
628: 消极百分比72.05% 积极百分比27.95%
629: 消极百分比100.0% 积极百分比0.0%
630: 消极百分比100.0% 积极百分比0.0%
631: 消极百分比96.09% 积极百分比3.91%
632: 消极百分比79.58% 积极百分比20.42%
633: 消极百分比100.0% 积极百分比0.0%
634: 消极百分比100.0% 积极百分比0.0%
635: 消极百分比99.9% 积极百分比0.1%
636: 消极百分比100.0% 积极百分比0.0%
637: 消极百分比100.0% 积极百分比0.0%
638: 消极百分比100.0% 积极百分比0.0%
639: 消极百分比100.0% 积极百分比0.0%
640: 消极百分比100.0% 积极百分比0.0%
641: 消极百分比93.09% 积极百分比6.91%
642: 消极百分比65.08% 积极百分比34.92%
643: 消极百分比100.0% 积极百分比0.0%
644: 消极百分比95.06% 积极百分比4.94%
645: 消极百分比99.87% 积极百分比0.13%
646: 消极百分比61.73% 积极百分比38.27%
647: 消极百分比99.91% 积极百分比0.09%
648: 消极百分比100.0% 积极百分比0.0%
649: 消极百分比100.0% 积极百分比0.0%
650: 消极百分比100.0% 积极百分比0.0%
651: 消极百分比11.58% 积极百分比88.42%
652: 消极百分比20.34% 积极百分比79.66%
653: 消极百分比100.0% 积极百分比0.0%
654: 消极百分比100.0% 积极百分比0.0%
655: 消极百分比79.58% 积极百分比20.42%
656: 消极百分比100.0% 积极百分比0.0%
657: 消极百分比11.28% 积极百分比88.72%
658: 消极百分比0.34% 积极百分比99.66%
659: 消极百分比44.02% 积极百分比55.98%
660: 消极百分比100.0% 积极百分比0.0%
661: 消极百分比96.26% 积极百分比3.74%
662: 消极百分比20.39% 积极百分比79.61%
663: 消极百分比100.0% 积极百分比0.0%
664: 消极百分比48.92% 积极百分比51.08%
665: 消极百分比100.0% 积极百分比0.0%
666: 消极百分比98.99% 积极百分比1.01%
667: 消极百分比100.0% 积极百分比0.0%
668: 消极百分比100.0% 积极百分比0.0%
669: 消极百分比100.0% 积极百分比0.0%
670: 消极百分比100.0% 积极百分比0.0%
671: 消极百分比100.0% 积极百分比0.0%
672: 消极百分比98.37% 积极百分比1.63%
673: 消极百分比90.37% 积极百分比9.63%
674: 消极百分比89.83% 积极百分比10.17%
675: 消极百分比100.0% 积极百分比0.0%
676: 消极百分比100.0% 积极百分比0.0%
677: 消极百分比100.0% 积极百分比0.0%
678: 消极百分比73.49% 积极百分比26.51%
679: 消极百分比93.07% 积极百分比6.93%
680: 消极百分比100.0% 积极百分比0.0%
681: 消极百分比99.93% 积极百分比0.07%
682: 消极百分比99.97% 积极百分比0.03%
683: 消极百分比100.0% 积极百分比0.0%
684: 消极百分比99.98% 积极百分比0.02%
685: 消极百分比100.0% 积极百分比0.0%
686: 消极百分比89.14% 积极百分比10.86%
687: 消极百分比54.81% 积极百分比45.19%
688: 消极百分比54.81% 积极百分比45.19%
689: 消极百分比94.17% 积极百分比5.83%
690: 消极百分比81.77% 积极百分比18.23%
691: 消极百分比100.0% 积极百分比0.0%
692: 消极百分比87.39% 积极百分比12.61%
693: 消极百分比100.0% 积极百分比0.0%
694: 消极百分比100.0% 积极百分比0.0%
695: 消极百分比87.18% 积极百分比12.82%
696: 消极百分比100.0% 积极百分比0.0%
697: 消极百分比58.34% 积极百分比41.66%
698: 消极百分比91.52% 积极百分比8.48%
699: 消极百分比100.0% 积极百分比0.0%
700: 消极百分比98.14% 积极百分比1.86%
701: 消极百分比99.75% 积极百分比0.25%
702: 消极百分比100.0% 积极百分比0.0%
703: 消极百分比100.0% 积极百分比0.0%
704: 消极百分比100.0% 积极百分比0.0%
705: 消极百分比100.0% 积极百分比0.0%
706: 消极百分比0.08% 积极百分比99.92%
707: 消极百分比20.92% 积极百分比79.08%
708: 消极百分比83.52% 积极百分比16.48%
709: 消极百分比49.74% 积极百分比50.26%
710: 消极百分比100.0% 积极百分比0.0%
711: 消极百分比9.48% 积极百分比90.52%
712: 消极百分比99.98% 积极百分比0.02%
713: 消极百分比95.1% 积极百分比4.9%
714: 消极百分比98.02% 积极百分比1.98%
715: 消极百分比100.0% 积极百分比0.0%
716: 消极百分比99.67% 积极百分比0.33%
717: 消极百分比68.17% 积极百分比31.83%
718: 消极百分比96.85% 积极百分比3.15%
719: 消极百分比100.0% 积极百分比0.0%
720: 消极百分比100.0% 积极百分比0.0%
721: 消极百分比24.54% 积极百分比75.46%
722: 消极百分比100.0% 积极百分比0.0%
723: 消极百分比100.0% 积极百分比0.0%
724: 消极百分比50.19% 积极百分比49.81%
725: 消极百分比82.21% 积极百分比17.79%
726: 消极百分比100.0% 积极百分比0.0%
727: 消极百分比100.0% 积极百分比0.0%
728: 消极百分比18.6% 积极百分比81.4%
729: 消极百分比100.0% 积极百分比0.0%
730: 消极百分比100.0% 积极百分比0.0%
731: 消极百分比100.0% 积极百分比0.0%
732: 消极百分比100.0% 积极百分比0.0%
733: 消极百分比99.99% 积极百分比0.01%
734: 消极百分比100.0% 积极百分比0.0%
735: 消极百分比99.97% 积极百分比0.03%
736: 消极百分比9.59% 积极百分比90.41%
737: 消极百分比100.0% 积极百分比0.0%
738: 消极百分比33.74% 积极百分比66.26%
739: 消极百分比100.0% 积极百分比0.0%
740: 消极百分比80.55% 积极百分比19.45%
741: 消极百分比100.0% 积极百分比0.0%
742: 消极百分比100.0% 积极百分比0.0%
743: 消极百分比14.3% 积极百分比85.7%
744: 消极百分比99.7% 积极百分比0.3%
745: 消极百分比99.98% 积极百分比0.02%
746: 消极百分比0.0% 积极百分比100.0%
747: 消极百分比63.36% 积极百分比36.64%
748: 消极百分比79.58% 积极百分比20.42%
749: 消极百分比98.55% 积极百分比1.45%
750: 消极百分比97.46% 积极百分比2.54%
751: 消极百分比98.36% 积极百分比1.64%
752: 消极百分比1.49% 积极百分比98.51%
753: 消极百分比100.0% 积极百分比0.0%
754: 消极百分比100.0% 积极百分比0.0%
755: 消极百分比100.0% 积极百分比0.0%
756: 消极百分比100.0% 积极百分比0.0%
757: 消极百分比100.0% 积极百分比0.0%
758: 消极百分比99.95% 积极百分比0.05%
759: 消极百分比62.31% 积极百分比37.69%
760: 消极百分比83.75% 积极百分比16.25%
761: 消极百分比100.0% 积极百分比0.0%
762: 消极百分比100.0% 积极百分比0.0%
763: 消极百分比100.0% 积极百分比0.0%
764: 消极百分比99.23% 积极百分比0.77%
765: 消极百分比0.67% 积极百分比99.33%
766: 消极百分比38.61% 积极百分比61.39%
767: 消极百分比99.31% 积极百分比0.69%
768: 消极百分比9.99% 积极百分比90.01%
769: 消极百分比99.56% 积极百分比0.44%
770: 消极百分比100.0% 积极百分比0.0%
771: 消极百分比99.6% 积极百分比0.4%
772: 消极百分比99.26% 积极百分比0.74%
773: 消极百分比99.99% 积极百分比0.01%
774: 消极百分比100.0% 积极百分比0.0%
775: 消极百分比100.0% 积极百分比0.0%
776: 消极百分比100.0% 积极百分比0.0%
777: 消极百分比100.0% 积极百分比0.0%
778: 消极百分比38.59% 积极百分比61.41%
779: 消极百分比100.0% 积极百分比0.0%
780: 消极百分比0.06% 积极百分比99.94%
781: 消极百分比17.9% 积极百分比82.1%
782: 消极百分比100.0% 积极百分比0.0%
783: 消极百分比100.0% 积极百分比0.0%
784: 消极百分比99.98% 积极百分比0.02%
785: 消极百分比100.0% 积极百分比0.0%
786: 消极百分比100.0% 积极百分比0.0%
787: 消极百分比48.66% 积极百分比51.34%
788: 消极百分比100.0% 积极百分比0.0%
789: 消极百分比31.83% 积极百分比68.17%
790: 消极百分比99.98% 积极百分比0.02%
791: 消极百分比100.0% 积极百分比0.0%
792: 消极百分比100.0% 积极百分比0.0%
793: 消极百分比94.88% 积极百分比5.12%
794: 消极百分比100.0% 积极百分比0.0%
795: 消极百分比100.0% 积极百分比0.0%
796: 消极百分比100.0% 积极百分比0.0%
797: 消极百分比100.0% 积极百分比0.0%
798: 消极百分比93.73% 积极百分比6.27%
799: 消极百分比48.33% 积极百分比51.67%
800: 消极百分比100.0% 积极百分比0.0%
801: 消极百分比99.99% 积极百分比0.01%
802: 消极百分比100.0% 积极百分比0.0%
803: 消极百分比99.39% 积极百分比0.61%
804: 消极百分比100.0% 积极百分比0.0%
805: 消极百分比100.0% 积极百分比0.0%
806: 消极百分比74.81% 积极百分比25.19%
807: 消极百分比100.0% 积极百分比0.0%
808: 消极百分比100.0% 积极百分比0.0%
809: 消极百分比99.97% 积极百分比0.03%
810: 消极百分比100.0% 积极百分比0.0%
811: 消极百分比96.78% 积极百分比3.22%
812: 消极百分比99.76% 积极百分比0.24%
813: 消极百分比100.0% 积极百分比0.0%
814: 消极百分比80.39% 积极百分比19.61%
815: 消极百分比100.0% 积极百分比0.0%
816: 消极百分比100.0% 积极百分比0.0%
817: 消极百分比100.0% 积极百分比0.0%
818: 消极百分比6.19% 积极百分比93.81%
819: 消极百分比42.06% 积极百分比57.94%
820: 消极百分比78.41% 积极百分比21.59%
821: 消极百分比100.0% 积极百分比0.0%
822: 消极百分比2.5% 积极百分比97.5%
823: 消极百分比98.08% 积极百分比1.92%
824: 消极百分比98.78% 积极百分比1.22%
825: 消极百分比99.99% 积极百分比0.01%
826: 消极百分比100.0% 积极百分比0.0%
827: 消极百分比4.97% 积极百分比95.03%
828: 消极百分比100.0% 积极百分比0.0%
829: 消极百分比100.0% 积极百分比0.0%
830: 消极百分比93.13% 积极百分比6.87%
831: 消极百分比17.31% 积极百分比82.69%
832: 消极百分比100.0% 积极百分比0.0%
833: 消极百分比95.75% 积极百分比4.25%
834: 消极百分比20.89% 积极百分比79.11%
835: 消极百分比99.73% 积极百分比0.27%
836: 消极百分比100.0% 积极百分比0.0%
837: 消极百分比99.99% 积极百分比0.01%
838: 消极百分比100.0% 积极百分比0.0%
839: 消极百分比99.97% 积极百分比0.03%
840: 消极百分比100.0% 积极百分比0.0%
841: 消极百分比70.54% 积极百分比29.46%
842: 消极百分比100.0% 积极百分比0.0%
843: 消极百分比100.0% 积极百分比0.0%
844: 消极百分比0.0% 积极百分比100.0%
845: 消极百分比99.91% 积极百分比0.09%
846: 消极百分比15.04% 积极百分比84.96%
847: 消极百分比100.0% 积极百分比0.0%
848: 消极百分比100.0% 积极百分比0.0%
849: 消极百分比99.32% 积极百分比0.68%
850: 消极百分比99.99% 积极百分比0.01%
851: 消极百分比100.0% 积极百分比0.0%
852: 消极百分比100.0% 积极百分比0.0%
853: 消极百分比27.76% 积极百分比72.24%
854: 消极百分比99.75% 积极百分比0.25%
855: 消极百分比67.34% 积极百分比32.66%
856: 消极百分比100.0% 积极百分比0.0%
857: 消极百分比100.0% 积极百分比0.0%
858: 消极百分比10.11% 积极百分比89.89%
859: 消极百分比99.43% 积极百分比0.57%
860: 消极百分比10.82% 积极百分比89.18%
861: 消极百分比100.0% 积极百分比0.0%
862: 消极百分比6.77% 积极百分比93.23%
863: 消极百分比100.0% 积极百分比0.0%
864: 消极百分比99.98% 积极百分比0.02%
865: 消极百分比100.0% 积极百分比0.0%
866: 消极百分比100.0% 积极百分比0.0%
867: 消极百分比100.0% 积极百分比0.0%
868: 消极百分比0.41% 积极百分比99.59%
869: 消极百分比100.0% 积极百分比0.0%
870: 消极百分比100.0% 积极百分比0.0%
871: 消极百分比100.0% 积极百分比0.0%
872: 消极百分比4.7% 积极百分比95.3%
873: 消极百分比74.77% 积极百分比25.23%
874: 消极百分比99.79% 积极百分比0.21%
875: 消极百分比99.77% 积极百分比0.23%
876: 消极百分比84.52% 积极百分比15.48%
877: 消极百分比100.0% 积极百分比0.0%
878: 消极百分比100.0% 积极百分比0.0%
879: 消极百分比100.0% 积极百分比0.0%
880: 消极百分比100.0% 积极百分比0.0%
881: 消极百分比100.0% 积极百分比0.0%
882: 消极百分比19.38% 积极百分比80.62%
883: 消极百分比99.83% 积极百分比0.17%
884: 消极百分比99.99% 积极百分比0.01%
885: 消极百分比99.99% 积极百分比0.01%
886: 消极百分比100.0% 积极百分比0.0%
887: 消极百分比100.0% 积极百分比0.0%
888: 消极百分比100.0% 积极百分比0.0%
889: 消极百分比99.97% 积极百分比0.03%
890: 消极百分比100.0% 积极百分比0.0%
891: 消极百分比99.85% 积极百分比0.15%
892: 消极百分比100.0% 积极百分比0.0%
893: 消极百分比100.0% 积极百分比0.0%
894: 消极百分比100.0% 积极百分比0.0%
895: 消极百分比100.0% 积极百分比0.0%
896: 消极百分比4.22% 积极百分比95.78%
897: 消极百分比100.0% 积极百分比0.0%
898: 消极百分比100.0% 积极百分比0.0%
899: 消极百分比99.89% 积极百分比0.11%
900: 消极百分比99.95% 积极百分比0.05%
901: 消极百分比100.0% 积极百分比0.0%
902: 消极百分比64.74% 积极百分比35.26%
903: 消极百分比100.0% 积极百分比0.0%
904: 消极百分比28.78% 积极百分比71.22%
905: 消极百分比30.51% 积极百分比69.49%
906: 消极百分比100.0% 积极百分比0.0%
907: 消极百分比65.61% 积极百分比34.39%
908: 消极百分比100.0% 积极百分比0.0%
909: 消极百分比100.0% 积极百分比0.0%
910: 消极百分比100.0% 积极百分比0.0%
911: 消极百分比100.0% 积极百分比0.0%
912: 消极百分比2.79% 积极百分比97.21%
913: 消极百分比100.0% 积极百分比0.0%
914: 消极百分比96.2% 积极百分比3.8%
915: 消极百分比100.0% 积极百分比0.0%
916: 消极百分比99.49% 积极百分比0.51%
917: 消极百分比98.05% 积极百分比1.95%
918: 消极百分比99.25% 积极百分比0.75%
919: 消极百分比99.98% 积极百分比0.02%
920: 消极百分比99.99% 积极百分比0.01%
921: 消极百分比100.0% 积极百分比0.0%
922: 消极百分比99.64% 积极百分比0.36%
923: 消极百分比56.84% 积极百分比43.16%
924: 消极百分比100.0% 积极百分比0.0%
925: 消极百分比100.0% 积极百分比0.0%
926: 消极百分比99.97% 积极百分比0.03%
927: 消极百分比100.0% 积极百分比0.0%
928: 消极百分比97.21% 积极百分比2.79%
929: 消极百分比99.83% 积极百分比0.17%
930: 消极百分比99.96% 积极百分比0.04%
931: 消极百分比42.52% 积极百分比57.48%
932: 消极百分比100.0% 积极百分比0.0%
933: 消极百分比97.58% 积极百分比2.42%
934: 消极百分比96.83% 积极百分比3.17%
935: 消极百分比99.97% 积极百分比0.03%
936: 消极百分比100.0% 积极百分比0.0%
937: 消极百分比100.0% 积极百分比0.0%
938: 消极百分比100.0% 积极百分比0.0%
939: 消极百分比99.37% 积极百分比0.63%
940: 消极百分比0.86% 积极百分比99.14%
941: 消极百分比100.0% 积极百分比0.0%
942: 消极百分比1.64% 积极百分比98.36%
943: 消极百分比100.0% 积极百分比0.0%
944: 消极百分比99.6% 积极百分比0.4%
945: 消极百分比97.04% 积极百分比2.96%
946: 消极百分比13.99% 积极百分比86.01%
947: 消极百分比99.46% 积极百分比0.54%
948: 消极百分比100.0% 积极百分比0.0%
949: 消极百分比100.0% 积极百分比0.0%
950: 消极百分比24.73% 积极百分比75.27%
951: 消极百分比81.68% 积极百分比18.32%
952: 消极百分比4.43% 积极百分比95.57%
953: 消极百分比100.0% 积极百分比0.0%
954: 消极百分比74.03% 积极百分比25.97%
955: 消极百分比100.0% 积极百分比0.0%
956: 消极百分比100.0% 积极百分比0.0%
957: 消极百分比12.05% 积极百分比87.95%
958: 消极百分比0.1% 积极百分比99.9%
959: 消极百分比98.49% 积极百分比1.51%
960: 消极百分比19.41% 积极百分比80.59%
961: 消极百分比99.98% 积极百分比0.02%
962: 消极百分比99.99% 积极百分比0.01%
963: 消极百分比93.59% 积极百分比6.41%
964: 消极百分比100.0% 积极百分比0.0%
965: 消极百分比100.0% 积极百分比0.0%
966: 消极百分比100.0% 积极百分比0.0%
967: 消极百分比99.94% 积极百分比0.06%
968: 消极百分比100.0% 积极百分比0.0%
969: 消极百分比100.0% 积极百分比0.0%
970: 消极百分比100.0% 积极百分比0.0%
971: 消极百分比99.2% 积极百分比0.8%
972: 消极百分比100.0% 积极百分比0.0%
973: 消极百分比100.0% 积极百分比0.0%
974: 消极百分比100.0% 积极百分比0.0%
975: 消极百分比0.11% 积极百分比99.89%
976: 消极百分比59.7% 积极百分比40.3%
977: 消极百分比99.18% 积极百分比0.82%
978: 消极百分比100.0% 积极百分比0.0%
979: 消极百分比64.78% 积极百分比35.22%
980: 消极百分比75.24% 积极百分比24.76%
981: 消极百分比100.0% 积极百分比0.0%
982: 消极百分比100.0% 积极百分比0.0%
983: 消极百分比100.0% 积极百分比0.0%
984: 消极百分比100.0% 积极百分比0.0%
985: 消极百分比97.79% 积极百分比2.21%
986: 消极百分比45.82% 积极百分比54.18%
987: 消极百分比84.02% 积极百分比15.98%
988: 消极百分比1.6% 积极百分比98.4%
989: 消极百分比100.0% 积极百分比0.0%
990: 消极百分比85.46% 积极百分比14.54%
991: 消极百分比99.98% 积极百分比0.02%
992: 消极百分比100.0% 积极百分比0.0%
993: 消极百分比83.67% 积极百分比16.33%
994: 消极百分比90.66% 积极百分比9.34%
995: 消极百分比0.0% 积极百分比100.0%
996: 消极百分比100.0% 积极百分比0.0%
997: 消极百分比100.0% 积极百分比0.0%
998: 消极百分比100.0% 积极百分比0.0%
999: 消极百分比100.0% 积极百分比0.0%
1000: 消极百分比100.0% 积极百分比0.0%
1001: 消极百分比23.66% 积极百分比76.34%
1002: 消极百分比99.96% 积极百分比0.04%
1003: 消极百分比8.13% 积极百分比91.87%
1004: 消极百分比99.92% 积极百分比0.08%
1005: 消极百分比100.0% 积极百分比0.0%
1006: 消极百分比100.0% 积极百分比0.0%
1007: 消极百分比94.58% 积极百分比5.42%
1008: 消极百分比100.0% 积极百分比0.0%
1009: 消极百分比100.0% 积极百分比0.0%
1010: 消极百分比8.2% 积极百分比91.8%
1011: 消极百分比100.0% 积极百分比0.0%
1012: 消极百分比73.43% 积极百分比26.57%
1013: 消极百分比100.0% 积极百分比0.0%
1014: 消极百分比100.0% 积极百分比0.0%
1015: 消极百分比100.0% 积极百分比0.0%
1016: 消极百分比92.88% 积极百分比7.12%
1017: 消极百分比3.34% 积极百分比96.66%
1018: 消极百分比49.68% 积极百分比50.32%
1019: 消极百分比100.0% 积极百分比0.0%
1020: 消极百分比100.0% 积极百分比0.0%
1021: 消极百分比100.0% 积极百分比0.0%
1022: 消极百分比100.0% 积极百分比0.0%
1023: 消极百分比41.77% 积极百分比58.23%
1024: 消极百分比100.0% 积极百分比0.0%
1025: 消极百分比100.0% 积极百分比0.0%
1026: 消极百分比87.84% 积极百分比12.16%
1027: 消极百分比99.98% 积极百分比0.02%
1028: 消极百分比99.99% 积极百分比0.01%
1029: 消极百分比99.38% 积极百分比0.62%
1030: 消极百分比100.0% 积极百分比0.0%
1031: 消极百分比61.82% 积极百分比38.18%
1032: 消极百分比87.07% 积极百分比12.93%
1033: 消极百分比100.0% 积极百分比0.0%
1034: 消极百分比100.0% 积极百分比0.0%
1035: 消极百分比100.0% 积极百分比0.0%
1036: 消极百分比99.98% 积极百分比0.02%
1037: 消极百分比99.92% 积极百分比0.08%
1038: 消极百分比100.0% 积极百分比0.0%
1039: 消极百分比3.3% 积极百分比96.7%
1040: 消极百分比100.0% 积极百分比0.0%
1041: 消极百分比100.0% 积极百分比0.0%
1042: 消极百分比100.0% 积极百分比0.0%
1043: 消极百分比2.38% 积极百分比97.62%
1044: 消极百分比100.0% 积极百分比0.0%
1045: 消极百分比100.0% 积极百分比0.0%
1046: 消极百分比100.0% 积极百分比0.0%
1047: 消极百分比100.0% 积极百分比0.0%
1048: 消极百分比100.0% 积极百分比0.0%
1049: 消极百分比98.74% 积极百分比1.26%
1050: 消极百分比99.56% 积极百分比0.44%
1051: 消极百分比100.0% 积极百分比0.0%
1052: 消极百分比100.0% 积极百分比0.0%
1053: 消极百分比6.87% 积极百分比93.13%
1054: 消极百分比100.0% 积极百分比0.0%
1055: 消极百分比72.12% 积极百分比27.88%
1056: 消极百分比98.98% 积极百分比1.02%
1057: 消极百分比100.0% 积极百分比0.0%
1058: 消极百分比99.5% 积极百分比0.5%
1059: 消极百分比100.0% 积极百分比0.0%
1060: 消极百分比100.0% 积极百分比0.0%
1061: 消极百分比100.0% 积极百分比0.0%
1062: 消极百分比100.0% 积极百分比0.0%
1063: 消极百分比35.43% 积极百分比64.57%
1064: 消极百分比99.1% 积极百分比0.9%
1065: 消极百分比100.0% 积极百分比0.0%
1066: 消极百分比100.0% 积极百分比0.0%
1067: 消极百分比100.0% 积极百分比0.0%
1068: 消极百分比99.95% 积极百分比0.05%
1069: 消极百分比100.0% 积极百分比0.0%
1070: 消极百分比94.94% 积极百分比5.06%
1071: 消极百分比100.0% 积极百分比0.0%
1072: 消极百分比99.96% 积极百分比0.04%
1073: 消极百分比100.0% 积极百分比0.0%
1074: 消极百分比100.0% 积极百分比0.0%
1075: 消极百分比99.98% 积极百分比0.02%
1076: 消极百分比100.0% 积极百分比0.0%
1077: 消极百分比100.0% 积极百分比0.0%
1078: 消极百分比5.67% 积极百分比94.33%
1079: 消极百分比100.0% 积极百分比0.0%
1080: 消极百分比97.17% 积极百分比2.83%
1081: 消极百分比90.33% 积极百分比9.67%
1082: 消极百分比50.15% 积极百分比49.85%
1083: 消极百分比2.4% 积极百分比97.6%
1084: 消极百分比100.0% 积极百分比0.0%
1085: 消极百分比89.37% 积极百分比10.63%
1086: 消极百分比68.47% 积极百分比31.53%
1087: 消极百分比100.0% 积极百分比0.0%
1088: 消极百分比100.0% 积极百分比0.0%
1089: 消极百分比97.55% 积极百分比2.45%
1090: 消极百分比100.0% 积极百分比0.0%
1091: 消极百分比97.31% 积极百分比2.69%
1092: 消极百分比77.03% 积极百分比22.97%
1093: 消极百分比9.42% 积极百分比90.58%
1094: 消极百分比99.98% 积极百分比0.02%
1095: 消极百分比100.0% 积极百分比0.0%
1096: 消极百分比99.98% 积极百分比0.02%
1097: 消极百分比17.01% 积极百分比82.99%
1098: 消极百分比99.99% 积极百分比0.01%
1099: 消极百分比96.57% 积极百分比3.43%
1100: 消极百分比100.0% 积极百分比0.0%
1101: 消极百分比3.86% 积极百分比96.14%
1102: 消极百分比57.3% 积极百分比42.7%
1103: 消极百分比100.0% 积极百分比0.0%
1104: 消极百分比35.99% 积极百分比64.01%
1105: 消极百分比99.14% 积极百分比0.86%
1106: 消极百分比29.11% 积极百分比70.89%
1107: 消极百分比100.0% 积极百分比0.0%
1108: 消极百分比100.0% 积极百分比0.0%
1109: 消极百分比98.66% 积极百分比1.34%
1110: 消极百分比100.0% 积极百分比0.0%
1111: 消极百分比100.0% 积极百分比0.0%
1112: 消极百分比10.1% 积极百分比89.9%
1113: 消极百分比99.0% 积极百分比1.0%
1114: 消极百分比100.0% 积极百分比0.0%
1115: 消极百分比0.0% 积极百分比100.0%
1116: 消极百分比0.74% 积极百分比99.26%
1117: 消极百分比100.0% 积极百分比0.0%
1118: 消极百分比33.5% 积极百分比66.5%
1119: 消极百分比100.0% 积极百分比0.0%
1120: 消极百分比99.99% 积极百分比0.01%
1121: 消极百分比79.45% 积极百分比20.55%
1122: 消极百分比100.0% 积极百分比0.0%
1123: 消极百分比100.0% 积极百分比0.0%
1124: 消极百分比1.82% 积极百分比98.18%
1125: 消极百分比99.7% 积极百分比0.3%
1126: 消极百分比100.0% 积极百分比0.0%
1127: 消极百分比3.36% 积极百分比96.64%
1128: 消极百分比100.0% 积极百分比0.0%
1129: 消极百分比9.79% 积极百分比90.21%
1130: 消极百分比90.75% 积极百分比9.25%
1131: 消极百分比100.0% 积极百分比0.0%
1132: 消极百分比63.78% 积极百分比36.22%
1133: 消极百分比14.27% 积极百分比85.73%
1134: 消极百分比100.0% 积极百分比0.0%
1135: 消极百分比53.17% 积极百分比46.83%
1136: 消极百分比100.0% 积极百分比0.0%
1137: 消极百分比58.4% 积极百分比41.6%
1138: 消极百分比100.0% 积极百分比0.0%
1139: 消极百分比93.86% 积极百分比6.14%
1140: 消极百分比19.53% 积极百分比80.47%
1141: 消极百分比98.76% 积极百分比1.24%
1142: 消极百分比97.23% 积极百分比2.77%
1143: 消极百分比99.54% 积极百分比0.46%
1144: 消极百分比98.76% 积极百分比1.24%
1145: 消极百分比100.0% 积极百分比0.0%
1146: 消极百分比100.0% 积极百分比0.0%
1147: 消极百分比90.69% 积极百分比9.31%
1148: 消极百分比100.0% 积极百分比0.0%
1149: 消极百分比100.0% 积极百分比0.0%
1150: 消极百分比27.63% 积极百分比72.37%
1151: 消极百分比100.0% 积极百分比0.0%
1152: 消极百分比100.0% 积极百分比0.0%
1153: 消极百分比62.74% 积极百分比37.26%
1154: 消极百分比100.0% 积极百分比0.0%
1155: 消极百分比100.0% 积极百分比0.0%
1156: 消极百分比100.0% 积极百分比0.0%
1157: 消极百分比98.67% 积极百分比1.33%
1158: 消极百分比100.0% 积极百分比0.0%
1159: 消极百分比15.62% 积极百分比84.38%
1160: 消极百分比100.0% 积极百分比0.0%
1161: 消极百分比100.0% 积极百分比0.0%
1162: 消极百分比100.0% 积极百分比0.0%
1163: 消极百分比100.0% 积极百分比0.0%
1164: 消极百分比100.0% 积极百分比0.0%
1165: 消极百分比100.0% 积极百分比0.0%
1166: 消极百分比38.96% 积极百分比61.04%
1167: 消极百分比100.0% 积极百分比0.0%
1168: 消极百分比100.0% 积极百分比0.0%
1169: 消极百分比99.97% 积极百分比0.03%
1170: 消极百分比100.0% 积极百分比0.0%
1171: 消极百分比100.0% 积极百分比0.0%
1172: 消极百分比100.0% 积极百分比0.0%
1173: 消极百分比5.27% 积极百分比94.73%
1174: 消极百分比100.0% 积极百分比0.0%
1175: 消极百分比99.67% 积极百分比0.33%
1176: 消极百分比99.95% 积极百分比0.05%
1177: 消极百分比100.0% 积极百分比0.0%
1178: 消极百分比55.79% 积极百分比44.21%
1179: 消极百分比100.0% 积极百分比0.0%
1180: 消极百分比99.98% 积极百分比0.02%
1181: 消极百分比100.0% 积极百分比0.0%
1182: 消极百分比100.0% 积极百分比0.0%
1183: 消极百分比100.0% 积极百分比0.0%
1184: 消极百分比100.0% 积极百分比0.0%
1185: 消极百分比92.19% 积极百分比7.81%
1186: 消极百分比100.0% 积极百分比0.0%
1187: 消极百分比100.0% 积极百分比0.0%
1188: 消极百分比37.18% 积极百分比62.82%
1189: 消极百分比15.68% 积极百分比84.32%
1190: 消极百分比100.0% 积极百分比0.0%
1191: 消极百分比99.52% 积极百分比0.48%
1192: 消极百分比15.97% 积极百分比84.03%
1193: 消极百分比100.0% 积极百分比0.0%
1194: 消极百分比100.0% 积极百分比0.0%
1195: 消极百分比99.39% 积极百分比0.61%
1196: 消极百分比93.44% 积极百分比6.56%
1197: 消极百分比84.07% 积极百分比15.93%
1198: 消极百分比53.9% 积极百分比46.1%
1199: 消极百分比5.74% 积极百分比94.26%
1200: 消极百分比0.87% 积极百分比99.13%
1201: 消极百分比100.0% 积极百分比0.0%
1202: 消极百分比100.0% 积极百分比0.0%
1203: 消极百分比100.0% 积极百分比0.0%
1204: 消极百分比100.0% 积极百分比0.0%
1205: 消极百分比99.97% 积极百分比0.03%
