1: 消极百分比0.36% 积极百分比99.64%
1974: 消极百分比0.0% 积极百分比100.0%
1975: 消极百分比94.0% 积极百分比6.0%
1976: 消极百分比61.7% 积极百分比38.3%
1977: 消极百分比99.33% 积极百分比0.67%
1978: 消极百分比10.35% 积极百分比89.65%
1979: 消极百分比4.07% 积极百分比95.93%
1980: 消极百分比79.67% 积极百分比20.33%
1981: 消极百分比0.0% 积极百分比100.0%
1982: 消极百分比8.85% 积极百分比91.15%
1983: 消极百分比97.48% 积极百分比2.52%
1984: 消极百分比0.24% 积极百分比99.76%
1985: 消极百分比11.05% 积极百分比88.95%
1986: 消极百分比100.0% 积极百分比0.0%
1987: 消极百分比92.3% 积极百分比7.7%
1988: 消极百分比71.27% 积极百分比28.73%
1989: 消极百分比30.42% 积极百分比69.58%
1990: 消极百分比0.0% 积极百分比100.0%
1991: 消极百分比7.37% 积极百分比92.63%
1992: 消极百分比65.31% 积极百分比34.69%
1993: 消极百分比53.67% 积极百分比46.33%
1994: 消极百分比10.1% 积极百分比89.9%
1995: 消极百分比0.0% 积极百分比100.0%
1996: 消极百分比16.75% 积极百分比83.25%
1997: 消极百分比43.02% 积极百分比56.98%
1998: 消极百分比26.99% 积极百分比73.01%
1999: 消极百分比81.16% 积极百分比18.84%
2000: 消极百分比0.0% 积极百分比100.0%
2001: 消极百分比10.3% 积极百分比89.7%
2002: 消极百分比99.99% 积极百分比0.01%
2003: 消极百分比88.45% 积极百分比11.55%
2004: 消极百分比70.11% 积极百分比29.89%
2005: 消极百分比1.49% 积极百分比98.51%
2006: 消极百分比48.18% 积极百分比51.82%
2007: 消极百分比31.75% 积极百分比68.25%
2008: 消极百分比50.09% 积极百分比49.91%
2009: 消极百分比0.85% 积极百分比99.15%
2010: 消极百分比18.66% 积极百分比81.34%
2011: 消极百分比99.93% 积极百分比0.07%
2012: 消极百分比100.0% 积极百分比0.0%
2013: 消极百分比57.63% 积极百分比42.37%
2014: 消极百分比0.0% 积极百分比100.0%
2015: 消极百分比64.63% 积极百分比35.37%
2016: 消极百分比97.53% 积极百分比2.47%
2017: 消极百分比2.73% 积极百分比97.27%
2018: 消极百分比6.45% 积极百分比93.55%
2019: 消极百分比66.79% 积极百分比33.21%
2020: 消极百分比51.72% 积极百分比48.28%
2021: 消极百分比12.94% 积极百分比87.06%
2022: 消极百分比14.87% 积极百分比85.13%
2023: 消极百分比1.68% 积极百分比98.32%
2024: 消极百分比99.38% 积极百分比0.62%
2025: 消极百分比45.2% 积极百分比54.8%
2026: 消极百分比87.78% 积极百分比12.22%
2027: 消极百分比30.42% 积极百分比69.58%
2028: 消极百分比99.98% 积极百分比0.02%
2029: 消极百分比77.83% 积极百分比22.17%
2030: 消极百分比92.71% 积极百分比7.29%
2031: 消极百分比4.78% 积极百分比95.22%
2032: 消极百分比15.97% 积极百分比84.03%
2033: 消极百分比43.73% 积极百分比56.27%
2034: 消极百分比98.8% 积极百分比1.2%
2035: 消极百分比0.01% 积极百分比99.99%
2036: 消极百分比30.42% 积极百分比69.58%
2037: 消极百分比92.8% 积极百分比7.2%
2038: 消极百分比26.99% 积极百分比73.01%
2039: 消极百分比27.24% 积极百分比72.76%
2040: 消极百分比0.03% 积极百分比99.97%
2041: 消极百分比0.0% 积极百分比100.0%
2042: 消极百分比0.0% 积极百分比100.0%
2043: 消极百分比14.61% 积极百分比85.39%
2044: 消极百分比87.86% 积极百分比12.14%
2045: 消极百分比82.48% 积极百分比17.52%
2046: 消极百分比5.44% 积极百分比94.56%
2047: 消极百分比80.11% 积极百分比19.89%
2048: 消极百分比11.05% 积极百分比88.95%
2049: 消极百分比24.92% 积极百分比75.08%
2050: 消极百分比6.79% 积极百分比93.21%
2051: 消极百分比15.97% 积极百分比84.03%
2052: 消极百分比0.0% 积极百分比100.0%
2053: 消极百分比26.83% 积极百分比73.17%
2054: 消极百分比96.45% 积极百分比3.55%
2055: 消极百分比78.47% 积极百分比21.53%
2056: 消极百分比31.04% 积极百分比68.96%
2057: 消极百分比5.52% 积极百分比94.48%
2058: 消极百分比17.12% 积极百分比82.88%
2059: 消极百分比99.82% 积极百分比0.18%
2060: 消极百分比32.99% 积极百分比67.01%
2061: 消极百分比20.3% 积极百分比79.7%
2062: 消极百分比0.62% 积极百分比99.38%
2063: 消极百分比60.53% 积极百分比39.47%
2064: 消极百分比4.51% 积极百分比95.49%
2065: 消极百分比97.35% 积极百分比2.65%
2066: 消极百分比94.66% 积极百分比5.34%
2067: 消极百分比51.2% 积极百分比48.8%
2068: 消极百分比76.62% 积极百分比23.38%
2069: 消极百分比98.67% 积极百分比1.33%
2070: 消极百分比68.64% 积极百分比31.36%
2071: 消极百分比24.11% 积极百分比75.89%
2072: 消极百分比1.24% 积极百分比98.76%
2073: 消极百分比34.7% 积极百分比65.3%
2074: 消极百分比2.77% 积极百分比97.23%
2075: 消极百分比8.55% 积极百分比91.45%
2076: 消极百分比59.1% 积极百分比40.9%
2077: 消极百分比2.18% 积极百分比97.82%
2078: 消极百分比15.97% 积极百分比84.03%
2079: 消极百分比99.96% 积极百分比0.04%
2080: 消极百分比0.47% 积极百分比99.53%
2081: 消极百分比0.0% 积极百分比100.0%
2082: 消极百分比8.44% 积极百分比91.56%
2083: 消极百分比14.87% 积极百分比85.13%
2084: 消极百分比30.42% 积极百分比69.58%
2085: 消极百分比15.97% 积极百分比84.03%
2086: 消极百分比28.24% 积极百分比71.76%
2087: 消极百分比14.87% 积极百分比85.13%
2088: 消极百分比14.79% 积极百分比85.21%
2089: 消极百分比0.12% 积极百分比99.88%
2090: 消极百分比14.61% 积极百分比85.39%
2091: 消极百分比30.42% 积极百分比69.58%
2092: 消极百分比34.94% 积极百分比65.06%
2093: 消极百分比12.4% 积极百分比87.6%
2094: 消极百分比12.4% 积极百分比87.6%
2095: 消极百分比0.0% 积极百分比100.0%
2096: 消极百分比89.5% 积极百分比10.5%
2097: 消极百分比4.4% 积极百分比95.6%
2098: 消极百分比24.56% 积极百分比75.44%
2099: 消极百分比41.55% 积极百分比58.45%
2100: 消极百分比100.0% 积极百分比0.0%
2101: 消极百分比49.79% 积极百分比50.21%
2102: 消极百分比66.73% 积极百分比33.27%
2103: 消极百分比0.0% 积极百分比100.0%
2104: 消极百分比42.32% 积极百分比57.68%
2105: 消极百分比25.39% 积极百分比74.61%
2106: 消极百分比6.57% 积极百分比93.43%
2107: 消极百分比35.41% 积极百分比64.59%
2108: 消极百分比0.08% 积极百分比99.92%
2109: 消极百分比92.8% 积极百分比7.2%
2110: 消极百分比15.05% 积极百分比84.95%
2111: 消极百分比10.73% 积极百分比89.27%
2112: 消极百分比56.27% 积极百分比43.73%
2113: 消极百分比5.82% 积极百分比94.18%
2114: 消极百分比99.99% 积极百分比0.01%
2115: 消极百分比0.77% 积极百分比99.23%
2116: 消极百分比8.26% 积极百分比91.74%
2117: 消极百分比23.29% 积极百分比76.71%
2118: 消极百分比46.78% 积极百分比53.22%
2119: 消极百分比16.96% 积极百分比83.04%
2120: 消极百分比0.93% 积极百分比99.07%
2121: 消极百分比80.11% 积极百分比19.89%
2122: 消极百分比51.16% 积极百分比48.84%
2123: 消极百分比13.32% 积极百分比86.68%
2124: 消极百分比30.42% 积极百分比69.58%
2125: 消极百分比0.0% 积极百分比100.0%
2126: 消极百分比65.68% 积极百分比34.32%
2127: 消极百分比6.15% 积极百分比93.85%
2128: 消极百分比27.74% 积极百分比72.26%
2129: 消极百分比100.0% 积极百分比0.0%
2130: 消极百分比86.23% 积极百分比13.77%
2131: 消极百分比30.78% 积极百分比69.22%
2132: 消极百分比6.72% 积极百分比93.28%
2133: 消极百分比0.76% 积极百分比99.24%
2134: 消极百分比0.0% 积极百分比100.0%
2135: 消极百分比72.55% 积极百分比27.45%
2136: 消极百分比23.63% 积极百分比76.37%
2137: 消极百分比73.62% 积极百分比26.38%
2138: 消极百分比99.44% 积极百分比0.56%
2139: 消极百分比86.5% 积极百分比13.5%
2140: 消极百分比89.99% 积极百分比10.01%
2141: 消极百分比12.26% 积极百分比87.74%
2142: 消极百分比20.3% 积极百分比79.7%
2143: 消极百分比0.0% 积极百分比100.0%
2144: 消极百分比30.42% 积极百分比69.58%
2145: 消极百分比73.66% 积极百分比26.34%
2146: 消极百分比7.3% 积极百分比92.7%
2147: 消极百分比15.68% 积极百分比84.32%
2148: 消极百分比2.3% 积极百分比97.7%
2149: 消极百分比0.92% 积极百分比99.08%
2150: 消极百分比38.96% 积极百分比61.04%
2151: 消极百分比1.66% 积极百分比98.34%
2152: 消极百分比16.44% 积极百分比83.56%
2153: 消极百分比0.0% 积极百分比100.0%
2154: 消极百分比6.4% 积极百分比93.6%
2155: 消极百分比26.16% 积极百分比73.84%
2156: 消极百分比99.52% 积极百分比0.48%
2157: 消极百分比0.0% 积极百分比100.0%
2158: 消极百分比15.97% 积极百分比84.03%
2159: 消极百分比43.73% 积极百分比56.27%
2160: 消极百分比30.42% 积极百分比69.58%
2161: 消极百分比19.16% 积极百分比80.84%
2162: 消极百分比99.81% 积极百分比0.19%
2163: 消极百分比31.0% 积极百分比69.0%
2164: 消极百分比11.3% 积极百分比88.7%
2165: 消极百分比84.16% 积极百分比15.84%
2166: 消极百分比90.96% 积极百分比9.04%
2167: 消极百分比69.39% 积极百分比30.61%
2168: 消极百分比79.91% 积极百分比20.09%
2169: 消极百分比17.4% 积极百分比82.6%
2170: 消极百分比0.0% 积极百分比100.0%
2171: 消极百分比0.01% 积极百分比99.99%
2172: 消极百分比95.89% 积极百分比4.11%
2173: 消极百分比14.87% 积极百分比85.13%
2174: 消极百分比0.58% 积极百分比99.42%
2175: 消极百分比9.51% 积极百分比90.49%
2176: 消极百分比56.81% 积极百分比43.19%
2177: 消极百分比0.0% 积极百分比100.0%
2178: 消极百分比1.1% 积极百分比98.9%
2179: 消极百分比19.16% 积极百分比80.84%
2180: 消极百分比0.0% 积极百分比100.0%
2181: 消极百分比97.05% 积极百分比2.95%
2182: 消极百分比16.41% 积极百分比83.59%
2183: 消极百分比6.79% 积极百分比93.21%
2184: 消极百分比6.69% 积极百分比93.31%
2185: 消极百分比0.0% 积极百分比100.0%
2186: 消极百分比2.77% 积极百分比97.23%
2187: 消极百分比33.93% 积极百分比66.07%
2188: 消极百分比6.76% 积极百分比93.24%
2189: 消极百分比99.81% 积极百分比0.19%
2190: 消极百分比84.09% 积极百分比15.91%
2191: 消极百分比20.3% 积极百分比79.7%
2192: 消极百分比0.0% 积极百分比100.0%
2193: 消极百分比0.5% 积极百分比99.5%
2194: 消极百分比39.1% 积极百分比60.9%
2195: 消极百分比7.44% 积极百分比92.56%
2196: 消极百分比1.29% 积极百分比98.71%
2197: 消极百分比24.7% 积极百分比75.3%
2198: 消极百分比32.07% 积极百分比67.93%
2199: 消极百分比22.21% 积极百分比77.79%
2200: 消极百分比87.28% 积极百分比12.72%
2201: 消极百分比26.99% 积极百分比73.01%
2202: 消极百分比26.35% 积极百分比73.65%
2203: 消极百分比90.3% 积极百分比9.7%
2204: 消极百分比8.54% 积极百分比91.46%
2205: 消极百分比99.99% 积极百分比0.01%
2206: 消极百分比14.87% 积极百分比85.13%
2207: 消极百分比1.13% 积极百分比98.87%
2208: 消极百分比20.3% 积极百分比79.7%
2209: 消极百分比15.53% 积极百分比84.47%
2210: 消极百分比9.03% 积极百分比90.97%
2211: 消极百分比0.0% 积极百分比100.0%
2212: 消极百分比44.62% 积极百分比55.38%
2213: 消极百分比0.0% 积极百分比100.0%
2214: 消极百分比13.89% 积极百分比86.11%
2215: 消极百分比15.97% 积极百分比84.03%
2216: 消极百分比17.0% 积极百分比83.0%
2217: 消极百分比0.24% 积极百分比99.76%
2218: 消极百分比28.24% 积极百分比71.76%
2219: 消极百分比76.02% 积极百分比23.98%
2220: 消极百分比23.96% 积极百分比76.04%
2221: 消极百分比0.86% 积极百分比99.14%
2222: 消极百分比1.54% 积极百分比98.46%
2223: 消极百分比0.53% 积极百分比99.47%
2224: 消极百分比27.43% 积极百分比72.57%
2225: 消极百分比100.0% 积极百分比0.0%
2226: 消极百分比86.79% 积极百分比13.21%
2227: 消极百分比51.16% 积极百分比48.84%
2228: 消极百分比15.97% 积极百分比84.03%
2229: 消极百分比44.62% 积极百分比55.38%
2230: 消极百分比13.92% 积极百分比86.08%
2231: 消极百分比8.26% 积极百分比91.74%
2232: 消极百分比92.8% 积极百分比7.2%
2233: 消极百分比45.36% 积极百分比54.64%
2234: 消极百分比43.62% 积极百分比56.38%
2235: 消极百分比11.05% 积极百分比88.95%
2236: 消极百分比31.9% 积极百分比68.1%
2237: 消极百分比23.31% 积极百分比76.69%
2238: 消极百分比0.0% 积极百分比100.0%
2239: 消极百分比36.69% 积极百分比63.31%
2240: 消极百分比9.98% 积极百分比90.02%
2241: 消极百分比14.87% 积极百分比85.13%
2242: 消极百分比23.81% 积极百分比76.19%
2243: 消极百分比40.23% 积极百分比59.77%
2244: 消极百分比26.16% 积极百分比73.84%
2245: 消极百分比86.18% 积极百分比13.82%
2246: 消极百分比27.43% 积极百分比72.57%
2247: 消极百分比9.4% 积极百分比90.6%
2248: 消极百分比0.0% 积极百分比100.0%
2249: 消极百分比48.2% 积极百分比51.8%
2250: 消极百分比100.0% 积极百分比0.0%
2251: 消极百分比8.33% 积极百分比91.67%
2252: 消极百分比56.27% 积极百分比43.73%
2253: 消极百分比77.69% 积极百分比22.31%
2254: 消极百分比97.54% 积极百分比2.46%
2255: 消极百分比86.53% 积极百分比13.47%
2256: 消极百分比8.82% 积极百分比91.18%
2257: 消极百分比13.35% 积极百分比86.65%
2258: 消极百分比80.44% 积极百分比19.56%
2259: 消极百分比14.87% 积极百分比85.13%
2260: 消极百分比98.27% 积极百分比1.73%
2261: 消极百分比49.36% 积极百分比50.64%
2262: 消极百分比0.01% 积极百分比99.99%
2263: 消极百分比4.97% 积极百分比95.03%
2264: 消极百分比8.85% 积极百分比91.15%
2265: 消极百分比0.0% 积极百分比100.0%
2266: 消极百分比28.49% 积极百分比71.51%
2267: 消极百分比0.01% 积极百分比99.99%
2268: 消极百分比52.1% 积极百分比47.9%
2269: 消极百分比27.43% 积极百分比72.57%
2270: 消极百分比38.54% 积极百分比61.46%
2271: 消极百分比71.11% 积极百分比28.89%
2272: 消极百分比1.32% 积极百分比98.68%
2273: 消极百分比1.21% 积极百分比98.79%
2274: 消极百分比30.42% 积极百分比69.58%
2275: 消极百分比0.05% 积极百分比99.95%
2276: 消极百分比51.89% 积极百分比48.11%
2277: 消极百分比20.71% 积极百分比79.29%
2278: 消极百分比1.18% 积极百分比98.82%
2279: 消极百分比1.95% 积极百分比98.05%
2280: 消极百分比0.0% 积极百分比100.0%
2281: 消极百分比77.85% 积极百分比22.15%
2282: 消极百分比52.1% 积极百分比47.9%
2283: 消极百分比100.0% 积极百分比0.0%
2284: 消极百分比15.95% 积极百分比84.05%
2285: 消极百分比20.3% 积极百分比79.7%
2286: 消极百分比92.89% 积极百分比7.11%
2287: 消极百分比25.14% 积极百分比74.86%
2288: 消极百分比20.3% 积极百分比79.7%
2289: 消极百分比51.29% 积极百分比48.71%
2290: 消极百分比0.47% 积极百分比99.53%
2291: 消极百分比3.1% 积极百分比96.9%
2292: 消极百分比96.05% 积极百分比3.95%
2293: 消极百分比49.48% 积极百分比50.52%
2294: 消极百分比20.3% 积极百分比79.7%
2295: 消极百分比5.52% 积极百分比94.48%
2296: 消极百分比98.93% 积极百分比1.07%
2297: 消极百分比5.32% 积极百分比94.68%
2298: 消极百分比30.42% 积极百分比69.58%
2299: 消极百分比41.68% 积极百分比58.32%
2300: 消极百分比99.98% 积极百分比0.02%
2301: 消极百分比97.62% 积极百分比2.38%
2302: 消极百分比10.32% 积极百分比89.68%
2303: 消极百分比18.2% 积极百分比81.8%
2304: 消极百分比0.0% 积极百分比100.0%
2305: 消极百分比4.53% 积极百分比95.47%
2306: 消极百分比13.65% 积极百分比86.35%
2307: 消极百分比20.3% 积极百分比79.7%
2308: 消极百分比0.0% 积极百分比100.0%
2309: 消极百分比6.15% 积极百分比93.85%
2310: 消极百分比13.58% 积极百分比86.42%
2311: 消极百分比87.71% 积极百分比12.29%
2312: 消极百分比11.71% 积极百分比88.29%
2313: 消极百分比49.87% 积极百分比50.13%
2314: 消极百分比87.95% 积极百分比12.05%
2315: 消极百分比0.0% 积极百分比100.0%
2316: 消极百分比7.89% 积极百分比92.11%
2317: 消极百分比13.04% 积极百分比86.96%
2318: 消极百分比18.16% 积极百分比81.84%
2319: 消极百分比0.0% 积极百分比100.0%
2320: 消极百分比0.05% 积极百分比99.95%
2321: 消极百分比0.05% 积极百分比99.95%
2322: 消极百分比52.35% 积极百分比47.65%
2323: 消极百分比5.25% 积极百分比94.75%
2324: 消极百分比67.59% 积极百分比32.41%
2325: 消极百分比66.37% 积极百分比33.63%
2326: 消极百分比20.3% 积极百分比79.7%
2327: 消极百分比0.74% 积极百分比99.26%
2328: 消极百分比0.0% 积极百分比100.0%
2329: 消极百分比14.28% 积极百分比85.72%
2330: 消极百分比0.79% 积极百分比99.21%
2331: 消极百分比15.97% 积极百分比84.03%
2332: 消极百分比0.0% 积极百分比100.0%
2333: 消极百分比37.34% 积极百分比62.66%
2334: 消极百分比0.0% 积极百分比100.0%
2335: 消极百分比100.0% 积极百分比0.0%
2336: 消极百分比88.3% 积极百分比11.7%
2337: 消极百分比20.3% 积极百分比79.7%
2338: 消极百分比6.1% 积极百分比93.9%
2339: 消极百分比14.87% 积极百分比85.13%
2340: 消极百分比15.97% 积极百分比84.03%
2341: 消极百分比13.53% 积极百分比86.47%
2342: 消极百分比33.92% 积极百分比66.08%
2343: 消极百分比94.24% 积极百分比5.76%
2344: 消极百分比8.26% 积极百分比91.74%
2345: 消极百分比44.62% 积极百分比55.38%
2346: 消极百分比44.62% 积极百分比55.38%
2347: 消极百分比23.05% 积极百分比76.95%
2348: 消极百分比0.0% 积极百分比100.0%
2349: 消极百分比98.55% 积极百分比1.45%
2350: 消极百分比22.26% 积极百分比77.74%
2351: 消极百分比4.08% 积极百分比95.92%
2352: 消极百分比67.24% 积极百分比32.76%
2353: 消极百分比31.6% 积极百分比68.4%
2354: 消极百分比15.58% 积极百分比84.42%
2355: 消极百分比18.68% 积极百分比81.32%
2356: 消极百分比0.33% 积极百分比99.67%
2357: 消极百分比8.41% 积极百分比91.59%
2358: 消极百分比14.48% 积极百分比85.52%
2359: 消极百分比30.42% 积极百分比69.58%
2360: 消极百分比20.3% 积极百分比79.7%
2361: 消极百分比43.44% 积极百分比56.56%
2362: 消极百分比50.19% 积极百分比49.81%
2363: 消极百分比5.25% 积极百分比94.75%
2364: 消极百分比0.0% 积极百分比100.0%
2365: 消极百分比0.01% 积极百分比99.99%
2366: 消极百分比99.99% 积极百分比0.01%
2367: 消极百分比18.36% 积极百分比81.64%
2368: 消极百分比40.06% 积极百分比59.94%
2369: 消极百分比0.0% 积极百分比100.0%
2370: 消极百分比46.78% 积极百分比53.22%
2371: 消极百分比1.25% 积极百分比98.75%
2372: 消极百分比46.78% 积极百分比53.22%
2373: 消极百分比44.78% 积极百分比55.22%
2374: 消极百分比44.62% 积极百分比55.38%
2375: 消极百分比5.25% 积极百分比94.75%
2376: 消极百分比60.42% 积极百分比39.58%
2377: 消极百分比30.42% 积极百分比69.58%
2378: 消极百分比96.59% 积极百分比3.41%
2379: 消极百分比99.1% 积极百分比0.9%
2380: 消极百分比5.25% 积极百分比94.75%
2381: 消极百分比16.96% 积极百分比83.04%
2382: 消极百分比52.34% 积极百分比47.66%
2383: 消极百分比99.89% 积极百分比0.11%
2384: 消极百分比1.19% 积极百分比98.81%
2385: 消极百分比33.81% 积极百分比66.19%
2386: 消极百分比10.68% 积极百分比89.32%
2387: 消极百分比16.89% 积极百分比83.11%
2388: 消极百分比3.66% 积极百分比96.34%
2389: 消极百分比3.5% 积极百分比96.5%
2390: 消极百分比44.62% 积极百分比55.38%
2391: 消极百分比40.5% 积极百分比59.5%
2392: 消极百分比9.31% 积极百分比90.69%
2393: 消极百分比0.01% 积极百分比99.99%
2394: 消极百分比39.02% 积极百分比60.98%
2395: 消极百分比26.99% 积极百分比73.01%
2396: 消极百分比30.42% 积极百分比69.58%
2397: 消极百分比0.0% 积极百分比100.0%
2398: 消极百分比3.52% 积极百分比96.48%
2399: 消极百分比1.15% 积极百分比98.85%
2400: 消极百分比34.7% 积极百分比65.3%
2401: 消极百分比20.78% 积极百分比79.22%
2402: 消极百分比54.89% 积极百分比45.11%
2403: 消极百分比25.5% 积极百分比74.5%
2404: 消极百分比20.3% 积极百分比79.7%
2405: 消极百分比1.83% 积极百分比98.17%
2406: 消极百分比18.81% 积极百分比81.19%
2407: 消极百分比65.26% 积极百分比34.74%
2408: 消极百分比3.19% 积极百分比96.81%
2409: 消极百分比2.32% 积极百分比97.68%
2410: 消极百分比11.05% 积极百分比88.95%
2411: 消极百分比99.55% 积极百分比0.45%
2412: 消极百分比19.64% 积极百分比80.36%
2413: 消极百分比30.42% 积极百分比69.58%
2414: 消极百分比15.97% 积极百分比84.03%
2415: 消极百分比18.87% 积极百分比81.13%
2416: 消极百分比97.7% 积极百分比2.3%
2417: 消极百分比29.82% 积极百分比70.18%
2418: 消极百分比53.42% 积极百分比46.58%
2419: 消极百分比28.24% 积极百分比71.76%
2420: 消极百分比97.74% 积极百分比2.26%
2421: 消极百分比52.1% 积极百分比47.9%
2422: 消极百分比28.44% 积极百分比71.56%
2423: 消极百分比99.96% 积极百分比0.04%
2424: 消极百分比0.02% 积极百分比99.98%
2425: 消极百分比95.97% 积极百分比4.03%
2426: 消极百分比47.35% 积极百分比52.65%
2427: 消极百分比26.99% 积极百分比73.01%
2428: 消极百分比0.0% 积极百分比100.0%
2429: 消极百分比0.04% 积极百分比99.96%
2430: 消极百分比18.15% 积极百分比81.85%
2431: 消极百分比3.11% 积极百分比96.89%
2432: 消极百分比13.47% 积极百分比86.53%
2433: 消极百分比38.96% 积极百分比61.04%
2434: 消极百分比55.12% 积极百分比44.88%
2435: 消极百分比46.76% 积极百分比53.24%
2436: 消极百分比12.06% 积极百分比87.94%
2437: 消极百分比20.61% 积极百分比79.39%
2438: 消极百分比15.97% 积极百分比84.03%
2439: 消极百分比0.08% 积极百分比99.92%
2440: 消极百分比9.62% 积极百分比90.38%
2441: 消极百分比30.22% 积极百分比69.78%
2442: 消极百分比16.54% 积极百分比83.46%
2443: 消极百分比60.31% 积极百分比39.69%
2444: 消极百分比40.68% 积极百分比59.32%
2445: 消极百分比100.0% 积极百分比0.0%
2446: 消极百分比67.78% 积极百分比32.22%
2447: 消极百分比7.01% 积极百分比92.99%
2448: 消极百分比16.96% 积极百分比83.04%
2449: 消极百分比45.93% 积极百分比54.07%
2450: 消极百分比0.05% 积极百分比99.95%
2451: 消极百分比30.37% 积极百分比69.63%
2452: 消极百分比14.87% 积极百分比85.13%
2453: 消极百分比30.42% 积极百分比69.58%
2454: 消极百分比15.97% 积极百分比84.03%
2455: 消极百分比95.74% 积极百分比4.26%
2456: 消极百分比94.56% 积极百分比5.44%
2457: 消极百分比94.12% 积极百分比5.88%
2458: 消极百分比49.27% 积极百分比50.73%
2459: 消极百分比26.19% 积极百分比73.81%
2460: 消极百分比15.97% 积极百分比84.03%
2461: 消极百分比16.46% 积极百分比83.54%
2462: 消极百分比7.23% 积极百分比92.77%
2463: 消极百分比52.35% 积极百分比47.65%
2464: 消极百分比98.24% 积极百分比1.76%
2465: 消极百分比14.87% 积极百分比85.13%
2466: 消极百分比16.79% 积极百分比83.21%
2467: 消极百分比20.68% 积极百分比79.32%
2468: 消极百分比30.42% 积极百分比69.58%
2469: 消极百分比86.25% 积极百分比13.75%
2470: 消极百分比52.1% 积极百分比47.9%
2471: 消极百分比5.43% 积极百分比94.57%
2472: 消极百分比99.22% 积极百分比0.78%
2473: 消极百分比95.66% 积极百分比4.34%
2474: 消极百分比98.13% 积极百分比1.87%
2475: 消极百分比10.29% 积极百分比89.71%
2476: 消极百分比14.87% 积极百分比85.13%
2477: 消极百分比14.87% 积极百分比85.13%
2478: 消极百分比2.62% 积极百分比97.38%
2479: 消极百分比16.96% 积极百分比83.04%
2480: 消极百分比30.39% 积极百分比69.61%
2481: 消极百分比5.07% 积极百分比94.93%
2482: 消极百分比3.31% 积极百分比96.69%
2483: 消极百分比89.51% 积极百分比10.49%
2484: 消极百分比32.06% 积极百分比67.94%
2485: 消极百分比87.04% 积极百分比12.96%
2486: 消极百分比0.97% 积极百分比99.03%
2487: 消极百分比1.46% 积极百分比98.54%
2488: 消极百分比55.23% 积极百分比44.77%
2489: 消极百分比15.6% 积极百分比84.4%
2490: 消极百分比2.01% 积极百分比97.99%
2491: 消极百分比41.03% 积极百分比58.97%
2492: 消极百分比0.0% 积极百分比100.0%
2493: 消极百分比48.04% 积极百分比51.96%
2494: 消极百分比91.04% 积极百分比8.96%
2495: 消极百分比99.59% 积极百分比0.41%
2496: 消极百分比40.28% 积极百分比59.72%
2497: 消极百分比1.6% 积极百分比98.4%
2498: 消极百分比0.0% 积极百分比100.0%
2499: 消极百分比99.95% 积极百分比0.05%
2500: 消极百分比22.48% 积极百分比77.52%
2501: 消极百分比3.37% 积极百分比96.63%
2502: 消极百分比95.42% 积极百分比4.58%
2503: 消极百分比67.11% 积极百分比32.89%
2504: 消极百分比35.21% 积极百分比64.79%
2505: 消极百分比1.29% 积极百分比98.71%
2506: 消极百分比28.38% 积极百分比71.62%
2507: 消极百分比12.37% 积极百分比87.63%
2508: 消极百分比2.5% 积极百分比97.5%
2509: 消极百分比15.97% 积极百分比84.03%
2510: 消极百分比0.0% 积极百分比100.0%
2511: 消极百分比44.45% 积极百分比55.55%
2512: 消极百分比30.42% 积极百分比69.58%
2513: 消极百分比92.0% 积极百分比8.0%
2514: 消极百分比20.3% 积极百分比79.7%
2515: 消极百分比99.96% 积极百分比0.04%
2516: 消极百分比60.88% 积极百分比39.12%
2517: 消极百分比4.97% 积极百分比95.03%
2518: 消极百分比43.73% 积极百分比56.27%
2519: 消极百分比6.79% 积极百分比93.21%
2520: 消极百分比26.99% 积极百分比73.01%
2521: 消极百分比93.53% 积极百分比6.47%
2522: 消极百分比20.3% 积极百分比79.7%
2523: 消极百分比100.0% 积极百分比0.0%
2524: 消极百分比0.03% 积极百分比99.97%
2525: 消极百分比95.69% 积极百分比4.31%
2526: 消极百分比30.42% 积极百分比69.58%
2527: 消极百分比15.97% 积极百分比84.03%
2528: 消极百分比23.88% 积极百分比76.12%
2529: 消极百分比0.04% 积极百分比99.96%
2530: 消极百分比0.0% 积极百分比100.0%
2531: 消极百分比86.25% 积极百分比13.75%
2532: 消极百分比20.3% 积极百分比79.7%
2533: 消极百分比19.16% 积极百分比80.84%
2534: 消极百分比7.91% 积极百分比92.09%
2535: 消极百分比5.03% 积极百分比94.97%
2536: 消极百分比15.97% 积极百分比84.03%
2537: 消极百分比26.99% 积极百分比73.01%
2538: 消极百分比2.77% 积极百分比97.23%
2539: 消极百分比77.65% 积极百分比22.35%
2540: 消极百分比0.0% 积极百分比100.0%
2541: 消极百分比12.81% 积极百分比87.19%
2542: 消极百分比52.1% 积极百分比47.9%
2543: 消极百分比15.97% 积极百分比84.03%
2544: 消极百分比38.96% 积极百分比61.04%
2545: 消极百分比13.35% 积极百分比86.65%
2546: 消极百分比33.07% 积极百分比66.93%
2547: 消极百分比92.8% 积极百分比7.2%
2548: 消极百分比98.78% 积极百分比1.22%
2549: 消极百分比4.86% 积极百分比95.14%
2550: 消极百分比0.47% 积极百分比99.53%
2551: 消极百分比29.1% 积极百分比70.9%
2552: 消极百分比1.35% 积极百分比98.65%
2553: 消极百分比31.45% 积极百分比68.55%
2554: 消极百分比15.97% 积极百分比84.03%
2555: 消极百分比1.0% 积极百分比99.0%
