1: 消极百分比0.45% 积极百分比99.55%
2608: 消极百分比23.06% 积极百分比76.94%
2609: 消极百分比97.08% 积极百分比2.92%
2610: 消极百分比31.62% 积极百分比68.38%
2611: 消极百分比54.09% 积极百分比45.91%
2612: 消极百分比99.76% 积极百分比0.24%
2613: 消极百分比41.31% 积极百分比58.69%
2614: 消极百分比97.15% 积极百分比2.85%
2615: 消极百分比100.0% 积极百分比0.0%
2616: 消极百分比99.92% 积极百分比0.08%
2617: 消极百分比99.99% 积极百分比0.01%
2618: 消极百分比0.67% 积极百分比99.33%
2619: 消极百分比85.65% 积极百分比14.35%
2620: 消极百分比85.45% 积极百分比14.55%
2621: 消极百分比15.97% 积极百分比84.03%
2622: 消极百分比43.99% 积极百分比56.01%
2623: 消极百分比99.97% 积极百分比0.03%
2624: 消极百分比100.0% 积极百分比0.0%
2625: 消极百分比66.09% 积极百分比33.91%
2626: 消极百分比31.83% 积极百分比68.17%
2627: 消极百分比83.68% 积极百分比16.32%
2628: 消极百分比91.32% 积极百分比8.68%
2629: 消极百分比11.89% 积极百分比88.11%
2630: 消极百分比100.0% 积极百分比0.0%
2631: 消极百分比15.97% 积极百分比84.03%
2632: 消极百分比0.37% 积极百分比99.63%
2633: 消极百分比0.43% 积极百分比99.57%
2634: 消极百分比14.61% 积极百分比85.39%
2635: 消极百分比15.97% 积极百分比84.03%
2636: 消极百分比100.0% 积极百分比0.0%
2637: 消极百分比1.31% 积极百分比98.69%
2638: 消极百分比4.34% 积极百分比95.66%
2639: 消极百分比3.39% 积极百分比96.61%
2640: 消极百分比43.73% 积极百分比56.27%
2641: 消极百分比27.25% 积极百分比72.75%
2642: 消极百分比96.77% 积极百分比3.23%
2643: 消极百分比6.73% 积极百分比93.27%
2644: 消极百分比44.24% 积极百分比55.76%
2645: 消极百分比4.86% 积极百分比95.14%
2646: 消极百分比100.0% 积极百分比0.0%
2647: 消极百分比0.0% 积极百分比100.0%
2648: 消极百分比100.0% 积极百分比0.0%
2649: 消极百分比97.45% 积极百分比2.55%
2650: 消极百分比1.51% 积极百分比98.49%
2651: 消极百分比83.74% 积极百分比16.26%
2652: 消极百分比15.97% 积极百分比84.03%
2653: 消极百分比37.57% 积极百分比62.43%
2654: 消极百分比2.74% 积极百分比97.26%
2655: 消极百分比43.9% 积极百分比56.1%
2656: 消极百分比0.0% 积极百分比100.0%
2657: 消极百分比72.84% 积极百分比27.16%
2658: 消极百分比91.58% 积极百分比8.42%
2659: 消极百分比74.59% 积极百分比25.41%
2660: 消极百分比89.83% 积极百分比10.17%
2661: 消极百分比100.0% 积极百分比0.0%
2662: 消极百分比15.97% 积极百分比84.03%
2663: 消极百分比83.63% 积极百分比16.37%
2664: 消极百分比2.88% 积极百分比97.12%
2665: 消极百分比57.43% 积极百分比42.57%
2666: 消极百分比73.2% 积极百分比26.8%
2667: 消极百分比75.45% 积极百分比24.55%
2668: 消极百分比99.52% 积极百分比0.48%
2669: 消极百分比53.72% 积极百分比46.28%
2670: 消极百分比100.0% 积极百分比0.0%
2671: 消极百分比99.48% 积极百分比0.52%
2672: 消极百分比12.18% 积极百分比87.82%
2673: 消极百分比95.15% 积极百分比4.85%
2674: 消极百分比92.55% 积极百分比7.45%
2675: 消极百分比95.98% 积极百分比4.02%
2676: 消极百分比0.0% 积极百分比100.0%
2677: 消极百分比3.6% 积极百分比96.4%
2678: 消极百分比88.65% 积极百分比11.35%
2679: 消极百分比15.97% 积极百分比84.03%
2680: 消极百分比99.56% 积极百分比0.44%
2681: 消极百分比40.39% 积极百分比59.61%
2682: 消极百分比52.45% 积极百分比47.55%
2683: 消极百分比15.97% 积极百分比84.03%
2684: 消极百分比100.0% 积极百分比0.0%
2685: 消极百分比100.0% 积极百分比0.0%
2686: 消极百分比99.88% 积极百分比0.12%
2687: 消极百分比100.0% 积极百分比0.0%
2688: 消极百分比15.97% 积极百分比84.03%
2689: 消极百分比0.0% 积极百分比100.0%
2690: 消极百分比31.69% 积极百分比68.31%
2691: 消极百分比1.68% 积极百分比98.32%
2692: 消极百分比92.67% 积极百分比7.33%
2693: 消极百分比33.49% 积极百分比66.51%
2694: 消极百分比100.0% 积极百分比0.0%
2695: 消极百分比83.67% 积极百分比16.33%
2696: 消极百分比67.4% 积极百分比32.6%
2697: 消极百分比0.94% 积极百分比99.06%
2698: 消极百分比6.71% 积极百分比93.29%
2699: 消极百分比99.87% 积极百分比0.13%
2700: 消极百分比80.87% 积极百分比19.13%
2701: 消极百分比67.4% 积极百分比32.6%
2702: 消极百分比84.96% 积极百分比15.04%
2703: 消极百分比99.83% 积极百分比0.17%
2704: 消极百分比47.21% 积极百分比52.79%
2705: 消极百分比5.76% 积极百分比94.24%
2706: 消极百分比99.11% 积极百分比0.89%
2707: 消极百分比100.0% 积极百分比0.0%
2708: 消极百分比100.0% 积极百分比0.0%
2709: 消极百分比99.98% 积极百分比0.02%
2710: 消极百分比0.0% 积极百分比100.0%
2711: 消极百分比52.45% 积极百分比47.55%
2712: 消极百分比100.0% 积极百分比0.0%
2713: 消极百分比10.43% 积极百分比89.57%
2714: 消极百分比39.17% 积极百分比60.83%
2715: 消极百分比45.0% 积极百分比55.0%
2716: 消极百分比99.99% 积极百分比0.01%
2717: 消极百分比52.45% 积极百分比47.55%
2718: 消极百分比100.0% 积极百分比0.0%
2719: 消极百分比98.93% 积极百分比1.07%
2720: 消极百分比9.76% 积极百分比90.24%
2721: 消极百分比92.77% 积极百分比7.23%
2722: 消极百分比53.73% 积极百分比46.27%
2723: 消极百分比10.56% 积极百分比89.44%
2724: 消极百分比100.0% 积极百分比0.0%
2725: 消极百分比13.35% 积极百分比86.65%
2726: 消极百分比100.0% 积极百分比0.0%
2727: 消极百分比99.59% 积极百分比0.41%
2728: 消极百分比34.95% 积极百分比65.05%
2729: 消极百分比15.97% 积极百分比84.03%
2730: 消极百分比49.85% 积极百分比50.15%
2731: 消极百分比99.91% 积极百分比0.09%
2732: 消极百分比1.86% 积极百分比98.14%
2733: 消极百分比52.45% 积极百分比47.55%
2734: 消极百分比80.95% 积极百分比19.05%
2735: 消极百分比55.48% 积极百分比44.52%
2736: 消极百分比3.6% 积极百分比96.4%
2737: 消极百分比95.96% 积极百分比4.04%
2738: 消极百分比100.0% 积极百分比0.0%
2739: 消极百分比52.45% 积极百分比47.55%
2740: 消极百分比98.29% 积极百分比1.71%
2741: 消极百分比100.0% 积极百分比0.0%
2742: 消极百分比41.45% 积极百分比58.55%
2743: 消极百分比1.31% 积极百分比98.69%
2744: 消极百分比15.08% 积极百分比84.92%
2745: 消极百分比47.21% 积极百分比52.79%
2746: 消极百分比99.71% 积极百分比0.29%
2747: 消极百分比7.92% 积极百分比92.08%
2748: 消极百分比95.96% 积极百分比4.04%
2749: 消极百分比16.95% 积极百分比83.05%
2750: 消极百分比59.49% 积极百分比40.51%
2751: 消极百分比15.97% 积极百分比84.03%
2752: 消极百分比99.99% 积极百分比0.01%
2753: 消极百分比1.55% 积极百分比98.45%
2754: 消极百分比73.57% 积极百分比26.43%
2755: 消极百分比99.46% 积极百分比0.54%
2756: 消极百分比43.9% 积极百分比56.1%
2757: 消极百分比1.64% 积极百分比98.36%
2758: 消极百分比100.0% 积极百分比0.0%
2759: 消极百分比17.65% 积极百分比82.35%
2760: 消极百分比94.15% 积极百分比5.85%
2761: 消极百分比13.67% 积极百分比86.33%
2762: 消极百分比99.97% 积极百分比0.03%
2763: 消极百分比0.92% 积极百分比99.08%
2764: 消极百分比71.97% 积极百分比28.03%
2765: 消极百分比18.44% 积极百分比81.56%
2766: 消极百分比93.5% 积极百分比6.5%
2767: 消极百分比92.45% 积极百分比7.55%
2768: 消极百分比99.93% 积极百分比0.07%
2769: 消极百分比99.96% 积极百分比0.04%
2770: 消极百分比91.34% 积极百分比8.66%
2771: 消极百分比15.97% 积极百分比84.03%
2772: 消极百分比79.0% 积极百分比21.0%
2773: 消极百分比100.0% 积极百分比0.0%
2774: 消极百分比35.21% 积极百分比64.79%
2775: 消极百分比99.87% 积极百分比0.13%
2776: 消极百分比99.99% 积极百分比0.01%
2777: 消极百分比17.79% 积极百分比82.21%
2778: 消极百分比99.88% 积极百分比0.12%
2779: 消极百分比0.0% 积极百分比100.0%
2780: 消极百分比13.39% 积极百分比86.61%
2781: 消极百分比43.9% 积极百分比56.1%
2782: 消极百分比43.99% 积极百分比56.01%
2783: 消极百分比100.0% 积极百分比0.0%
2784: 消极百分比100.0% 积极百分比0.0%
2785: 消极百分比93.5% 积极百分比6.5%
2786: 消极百分比98.83% 积极百分比1.17%
2787: 消极百分比99.24% 积极百分比0.76%
2788: 消极百分比2.05% 积极百分比97.95%
2789: 消极百分比99.97% 积极百分比0.03%
2790: 消极百分比71.89% 积极百分比28.11%
2791: 消极百分比0.52% 积极百分比99.48%
2792: 消极百分比50.1% 积极百分比49.9%
2793: 消极百分比70.43% 积极百分比29.57%
2794: 消极百分比93.31% 积极百分比6.69%
2795: 消极百分比10.39% 积极百分比89.61%
2796: 消极百分比79.1% 积极百分比20.9%
2797: 消极百分比100.0% 积极百分比0.0%
2798: 消极百分比97.83% 积极百分比2.17%
2799: 消极百分比96.41% 积极百分比3.59%
2800: 消极百分比8.29% 积极百分比91.71%
2801: 消极百分比92.27% 积极百分比7.73%
2802: 消极百分比52.45% 积极百分比47.55%
2803: 消极百分比1.18% 积极百分比98.82%
2804: 消极百分比85.79% 积极百分比14.21%
2805: 消极百分比99.99% 积极百分比0.01%
2806: 消极百分比7.59% 积极百分比92.41%
2807: 消极百分比96.33% 积极百分比3.67%
2808: 消极百分比98.85% 积极百分比1.15%
2809: 消极百分比49.83% 积极百分比50.17%
2810: 消极百分比8.98% 积极百分比91.02%
2811: 消极百分比0.0% 积极百分比100.0%
2812: 消极百分比95.45% 积极百分比4.55%
2813: 消极百分比4.3% 积极百分比95.7%
2814: 消极百分比100.0% 积极百分比0.0%
2815: 消极百分比95.12% 积极百分比4.88%
2816: 消极百分比77.6% 积极百分比22.4%
2817: 消极百分比100.0% 积极百分比0.0%
2818: 消极百分比93.0% 积极百分比7.0%
2819: 消极百分比93.5% 积极百分比6.5%
2820: 消极百分比36.0% 积极百分比64.0%
2821: 消极百分比99.96% 积极百分比0.04%
2822: 消极百分比0.07% 积极百分比99.93%
2823: 消极百分比99.99% 积极百分比0.01%
2824: 消极百分比12.55% 积极百分比87.45%
2825: 消极百分比0.45% 积极百分比99.55%
2826: 消极百分比22.49% 积极百分比77.51%
2827: 消极百分比100.0% 积极百分比0.0%
2828: 消极百分比89.72% 积极百分比10.28%
2829: 消极百分比3.19% 积极百分比96.81%
2830: 消极百分比97.29% 积极百分比2.71%
2831: 消极百分比0.92% 积极百分比99.08%
2832: 消极百分比90.35% 积极百分比9.65%
2833: 消极百分比99.87% 积极百分比0.13%
2834: 消极百分比97.26% 积极百分比2.74%
2835: 消极百分比87.24% 积极百分比12.76%
2836: 消极百分比23.5% 积极百分比76.5%
2837: 消极百分比45.74% 积极百分比54.26%
2838: 消极百分比64.89% 积极百分比35.11%
2839: 消极百分比79.64% 积极百分比20.36%
2840: 消极百分比44.66% 积极百分比55.34%
2841: 消极百分比49.83% 积极百分比50.17%
2842: 消极百分比43.9% 积极百分比56.1%
2843: 消极百分比64.97% 积极百分比35.03%
2844: 消极百分比96.77% 积极百分比3.23%
2845: 消极百分比31.61% 积极百分比68.39%
2846: 消极百分比52.45% 积极百分比47.55%
2847: 消极百分比94.15% 积极百分比5.85%
2848: 消极百分比94.21% 积极百分比5.79%
2849: 消极百分比91.04% 积极百分比8.96%
2850: 消极百分比6.78% 积极百分比93.22%
2851: 消极百分比100.0% 积极百分比0.0%
2852: 消极百分比90.93% 积极百分比9.07%
2853: 消极百分比43.99% 积极百分比56.01%
2854: 消极百分比29.54% 积极百分比70.46%
2855: 消极百分比90.11% 积极百分比9.89%
2856: 消极百分比97.54% 积极百分比2.46%
2857: 消极百分比4.0% 积极百分比96.0%
2858: 消极百分比94.56% 积极百分比5.44%
2859: 消极百分比99.41% 积极百分比0.59%
2860: 消极百分比1.99% 积极百分比98.01%
2861: 消极百分比96.99% 积极百分比3.01%
2862: 消极百分比78.8% 积极百分比21.2%
2863: 消极百分比52.45% 积极百分比47.55%
2864: 消极百分比6.78% 积极百分比93.22%
2865: 消极百分比99.82% 积极百分比0.18%
2866: 消极百分比43.9% 积极百分比56.1%
2867: 消极百分比95.55% 积极百分比4.45%
2868: 消极百分比1.86% 积极百分比98.14%
2869: 消极百分比38.13% 积极百分比61.87%
2870: 消极百分比93.75% 积极百分比6.25%
2871: 消极百分比100.0% 积极百分比0.0%
2872: 消极百分比99.02% 积极百分比0.98%
2873: 消极百分比5.87% 积极百分比94.13%
2874: 消极百分比65.77% 积极百分比34.23%
2875: 消极百分比0.07% 积极百分比99.93%
2876: 消极百分比18.79% 积极百分比81.21%
2877: 消极百分比98.28% 积极百分比1.72%
2878: 消极百分比99.71% 积极百分比0.29%
2879: 消极百分比43.99% 积极百分比56.01%
2880: 消极百分比99.66% 积极百分比0.34%
2881: 消极百分比28.47% 积极百分比71.53%
2882: 消极百分比99.71% 积极百分比0.29%
2883: 消极百分比15.17% 积极百分比84.83%
2884: 消极百分比99.46% 积极百分比0.54%
2885: 消极百分比0.92% 积极百分比99.08%
2886: 消极百分比15.97% 积极百分比84.03%
2887: 消极百分比59.25% 积极百分比40.75%
2888: 消极百分比86.06% 积极百分比13.94%
2889: 消极百分比82.77% 积极百分比17.23%
2890: 消极百分比99.94% 积极百分比0.06%
2891: 消极百分比99.06% 积极百分比0.94%
2892: 消极百分比100.0% 积极百分比0.0%
2893: 消极百分比100.0% 积极百分比0.0%
2894: 消极百分比99.85% 积极百分比0.15%
2895: 消极百分比91.59% 积极百分比8.41%
2896: 消极百分比27.01% 积极百分比72.99%
2897: 消极百分比100.0% 积极百分比0.0%
2898: 消极百分比2.15% 积极百分比97.85%
2899: 消极百分比99.68% 积极百分比0.32%
2900: 消极百分比33.16% 积极百分比66.84%
2901: 消极百分比100.0% 积极百分比0.0%
2902: 消极百分比82.77% 积极百分比17.23%
2903: 消极百分比43.9% 积极百分比56.1%
2904: 消极百分比99.72% 积极百分比0.28%
2905: 消极百分比4.49% 积极百分比95.51%
2906: 消极百分比9.68% 积极百分比90.32%
2907: 消极百分比16.45% 积极百分比83.55%
2908: 消极百分比8.19% 积极百分比91.81%
2909: 消极百分比46.09% 积极百分比53.91%
2910: 消极百分比43.99% 积极百分比56.01%
2911: 消极百分比75.64% 积极百分比24.36%
2912: 消极百分比47.42% 积极百分比52.58%
2913: 消极百分比99.74% 积极百分比0.26%
2914: 消极百分比74.59% 积极百分比25.41%
2915: 消极百分比99.4% 积极百分比0.6%
2916: 消极百分比29.71% 积极百分比70.29%
2917: 消极百分比96.05% 积极百分比3.95%
2918: 消极百分比100.0% 积极百分比0.0%
2919: 消极百分比100.0% 积极百分比0.0%
2920: 消极百分比100.0% 积极百分比0.0%
2921: 消极百分比24.91% 积极百分比75.09%
2922: 消极百分比0.22% 积极百分比99.78%
2923: 消极百分比95.24% 积极百分比4.76%
2924: 消极百分比100.0% 积极百分比0.0%
2925: 消极百分比11.63% 积极百分比88.37%
2926: 消极百分比99.65% 积极百分比0.35%
2927: 消极百分比99.97% 积极百分比0.03%
2928: 消极百分比95.96% 积极百分比4.04%
2929: 消极百分比82.77% 积极百分比17.23%
2930: 消极百分比70.78% 积极百分比29.22%
2931: 消极百分比67.4% 积极百分比32.6%
2932: 消极百分比42.04% 积极百分比57.96%
2933: 消极百分比99.79% 积极百分比0.21%
2934: 消极百分比72.04% 积极百分比27.96%
2935: 消极百分比100.0% 积极百分比0.0%
2936: 消极百分比0.0% 积极百分比100.0%
2937: 消极百分比5.83% 积极百分比94.17%
2938: 消极百分比98.19% 积极百分比1.81%
2939: 消极百分比52.45% 积极百分比47.55%
2940: 消极百分比75.46% 积极百分比24.54%
2941: 消极百分比61.7% 积极百分比38.3%
2942: 消极百分比28.2% 积极百分比71.8%
2943: 消极百分比1.31% 积极百分比98.69%
2944: 消极百分比52.45% 积极百分比47.55%
2945: 消极百分比15.97% 积极百分比84.03%
2946: 消极百分比100.0% 积极百分比0.0%
2947: 消极百分比83.28% 积极百分比16.72%
2948: 消极百分比15.37% 积极百分比84.63%
2949: 消极百分比91.49% 积极百分比8.51%
2950: 消极百分比15.97% 积极百分比84.03%
2951: 消极百分比1.31% 积极百分比98.69%
2952: 消极百分比71.85% 积极百分比28.15%
2953: 消极百分比99.97% 积极百分比0.03%
2954: 消极百分比97.73% 积极百分比2.27%
2955: 消极百分比90.35% 积极百分比9.65%
2956: 消极百分比0.07% 积极百分比99.93%
2957: 消极百分比72.57% 积极百分比27.43%
2958: 消极百分比46.19% 积极百分比53.81%
2959: 消极百分比56.24% 积极百分比43.76%
2960: 消极百分比12.18% 积极百分比87.82%
2961: 消极百分比98.64% 积极百分比1.36%
2962: 消极百分比100.0% 积极百分比0.0%
2963: 消极百分比99.95% 积极百分比0.05%
2964: 消极百分比96.2% 积极百分比3.8%
2965: 消极百分比99.99% 积极百分比0.01%
2966: 消极百分比8.33% 积极百分比91.67%
2967: 消极百分比18.4% 积极百分比81.6%
2968: 消极百分比99.64% 积极百分比0.36%
2969: 消极百分比99.92% 积极百分比0.08%
2970: 消极百分比8.35% 积极百分比91.65%
2971: 消极百分比100.0% 积极百分比0.0%
2972: 消极百分比11.43% 积极百分比88.57%
2973: 消极百分比73.2% 积极百分比26.8%
2974: 消极百分比4.09% 积极百分比95.91%
2975: 消极百分比75.73% 积极百分比24.27%
2976: 消极百分比66.81% 积极百分比33.19%
2977: 消极百分比99.94% 积极百分比0.06%
2978: 消极百分比67.51% 积极百分比32.49%
2979: 消极百分比100.0% 积极百分比0.0%
2980: 消极百分比93.63% 积极百分比6.37%
2981: 消极百分比34.42% 积极百分比65.58%
2982: 消极百分比89.68% 积极百分比10.32%
2983: 消极百分比79.11% 积极百分比20.89%
2984: 消极百分比1.31% 积极百分比98.69%
2985: 消极百分比1.31% 积极百分比98.69%
2986: 消极百分比9.58% 积极百分比90.42%
2987: 消极百分比100.0% 积极百分比0.0%
2988: 消极百分比15.97% 积极百分比84.03%
2989: 消极百分比1.31% 积极百分比98.69%
2990: 消极百分比99.9% 积极百分比0.1%
2991: 消极百分比76.42% 积极百分比23.58%
2992: 消极百分比15.97% 积极百分比84.03%
2993: 消极百分比62.62% 积极百分比37.38%
2994: 消极百分比99.99% 积极百分比0.01%
2995: 消极百分比0.57% 积极百分比99.43%
2996: 消极百分比99.73% 积极百分比0.27%
2997: 消极百分比15.97% 积极百分比84.03%
2998: 消极百分比41.42% 积极百分比58.58%
2999: 消极百分比96.96% 积极百分比3.04%
3000: 消极百分比99.99% 积极百分比0.01%
3001: 消极百分比88.96% 积极百分比11.04%
3002: 消极百分比38.64% 积极百分比61.36%
3003: 消极百分比70.77% 积极百分比29.23%
3004: 消极百分比1.53% 积极百分比98.47%
3005: 消极百分比5.33% 积极百分比94.67%
3006: 消极百分比22.07% 积极百分比77.93%
3007: 消极百分比7.7% 积极百分比92.3%
3008: 消极百分比90.16% 积极百分比9.84%
3009: 消极百分比4.53% 积极百分比95.47%
3010: 消极百分比69.2% 积极百分比30.8%
3011: 消极百分比45.48% 积极百分比54.52%
3012: 消极百分比1.08% 积极百分比98.92%
3013: 消极百分比89.94% 积极百分比10.06%
3014: 消极百分比12.31% 积极百分比87.69%
3015: 消极百分比82.77% 积极百分比17.23%
3016: 消极百分比99.72% 积极百分比0.28%
3017: 消极百分比68.27% 积极百分比31.73%
3018: 消极百分比73.2% 积极百分比26.8%
3019: 消极百分比2.38% 积极百分比97.62%
3020: 消极百分比49.35% 积极百分比50.65%
3021: 消极百分比1.31% 积极百分比98.69%
3022: 消极百分比99.57% 积极百分比0.43%
3023: 消极百分比52.45% 积极百分比47.55%
3024: 消极百分比97.86% 积极百分比2.14%
3025: 消极百分比9.17% 积极百分比90.83%
3026: 消极百分比95.77% 积极百分比4.23%
3027: 消极百分比43.9% 积极百分比56.1%
3028: 消极百分比89.31% 积极百分比10.69%
3029: 消极百分比99.78% 积极百分比0.22%
3030: 消极百分比99.89% 积极百分比0.11%
3031: 消极百分比58.14% 积极百分比41.86%
3032: 消极百分比47.21% 积极百分比52.79%
3033: 消极百分比90.11% 积极百分比9.89%
3034: 消极百分比84.22% 积极百分比15.78%
3035: 消极百分比100.0% 积极百分比0.0%
3036: 消极百分比61.84% 积极百分比38.16%
3037: 消极百分比0.94% 积极百分比99.06%
3038: 消极百分比1.68% 积极百分比98.32%
3039: 消极百分比15.97% 积极百分比84.03%
3040: 消极百分比47.06% 积极百分比52.94%
3041: 消极百分比80.71% 积极百分比19.29%
3042: 消极百分比51.78% 积极百分比48.22%
3043: 消极百分比76.79% 积极百分比23.21%
3044: 消极百分比100.0% 积极百分比0.0%
3045: 消极百分比99.69% 积极百分比0.31%
3046: 消极百分比97.09% 积极百分比2.91%
3047: 消极百分比17.9% 积极百分比82.1%
3048: 消极百分比92.84% 积极百分比7.16%
3049: 消极百分比52.45% 积极百分比47.55%
3050: 消极百分比13.22% 积极百分比86.78%
3051: 消极百分比98.49% 积极百分比1.51%
3052: 消极百分比99.56% 积极百分比0.44%
3053: 消极百分比97.48% 积极百分比2.52%
3054: 消极百分比99.74% 积极百分比0.26%
3055: 消极百分比90.03% 积极百分比9.97%
3056: 消极百分比99.59% 积极百分比0.41%
3057: 消极百分比15.97% 积极百分比84.03%
3058: 消极百分比1.65% 积极百分比98.35%
3059: 消极百分比32.89% 积极百分比67.11%
3060: 消极百分比4.22% 积极百分比95.78%
3061: 消极百分比75.77% 积极百分比24.23%
3062: 消极百分比46.71% 积极百分比53.29%
3063: 消极百分比19.18% 积极百分比80.82%
3064: 消极百分比0.34% 积极百分比99.66%
3065: 消极百分比36.94% 积极百分比63.06%
3066: 消极百分比72.2% 积极百分比27.8%
3067: 消极百分比89.38% 积极百分比10.62%
3068: 消极百分比0.36% 积极百分比99.64%
3069: 消极百分比97.23% 积极百分比2.77%
3070: 消极百分比95.08% 积极百分比4.92%
3071: 消极百分比88.22% 积极百分比11.78%
3072: 消极百分比96.67% 积极百分比3.33%
3073: 消极百分比99.9% 积极百分比0.1%
3074: 消极百分比28.96% 积极百分比71.04%
3075: 消极百分比96.41% 积极百分比3.59%
3076: 消极百分比20.69% 积极百分比79.31%
3077: 消极百分比95.32% 积极百分比4.68%
3078: 消极百分比98.59% 积极百分比1.41%
3079: 消极百分比29.05% 积极百分比70.95%
3080: 消极百分比16.11% 积极百分比83.89%
3081: 消极百分比43.99% 积极百分比56.01%
3082: 消极百分比95.97% 积极百分比4.03%
3083: 消极百分比1.28% 积极百分比98.72%
3084: 消极百分比47.35% 积极百分比52.65%
3085: 消极百分比99.93% 积极百分比0.07%
3086: 消极百分比0.0% 积极百分比100.0%
3087: 消极百分比44.9% 积极百分比55.1%
3088: 消极百分比44.94% 积极百分比55.06%
3089: 消极百分比94.15% 积极百分比5.85%
3090: 消极百分比35.14% 积极百分比64.86%
3091: 消极百分比63.46% 积极百分比36.54%
3092: 消极百分比56.71% 积极百分比43.29%
3093: 消极百分比90.59% 积极百分比9.41%
3094: 消极百分比95.96% 积极百分比4.04%
3095: 消极百分比99.96% 积极百分比0.04%
3096: 消极百分比82.77% 积极百分比17.23%
3097: 消极百分比99.12% 积极百分比0.88%
3098: 消极百分比0.08% 积极百分比99.92%
3099: 消极百分比53.51% 积极百分比46.49%
3100: 消极百分比36.32% 积极百分比63.68%
3101: 消极百分比26.88% 积极百分比73.12%
3102: 消极百分比99.92% 积极百分比0.08%
3103: 消极百分比83.63% 积极百分比16.37%
3104: 消极百分比53.72% 积极百分比46.28%
3105: 消极百分比43.99% 积极百分比56.01%
3106: 消极百分比100.0% 积极百分比0.0%
3107: 消极百分比49.24% 积极百分比50.76%
3108: 消极百分比18.81% 积极百分比81.19%
3109: 消极百分比100.0% 积极百分比0.0%
3110: 消极百分比43.9% 积极百分比56.1%
3111: 消极百分比43.9% 积极百分比56.1%
3112: 消极百分比2.15% 积极百分比97.85%
3113: 消极百分比0.0% 积极百分比100.0%
3114: 消极百分比96.87% 积极百分比3.13%
3115: 消极百分比95.96% 积极百分比4.04%
3116: 消极百分比15.97% 积极百分比84.03%
3117: 消极百分比25.13% 积极百分比74.87%
3118: 消极百分比71.79% 积极百分比28.21%
3119: 消极百分比100.0% 积极百分比0.0%
3120: 消极百分比0.65% 积极百分比99.35%
3121: 消极百分比15.97% 积极百分比84.03%
3122: 消极百分比62.25% 积极百分比37.75%
3123: 消极百分比99.71% 积极百分比0.29%
3124: 消极百分比15.97% 积极百分比84.03%
3125: 消极百分比99.65% 积极百分比0.35%
3126: 消极百分比84.54% 积极百分比15.46%
3127: 消极百分比34.28% 积极百分比65.72%
3128: 消极百分比99.81% 积极百分比0.19%
3129: 消极百分比99.99% 积极百分比0.01%
3130: 消极百分比98.5% 积极百分比1.5%
3131: 消极百分比13.35% 积极百分比86.65%
3132: 消极百分比87.66% 积极百分比12.34%
3133: 消极百分比58.46% 积极百分比41.54%
3134: 消极百分比69.86% 积极百分比30.14%
3135: 消极百分比2.03% 积极百分比97.97%
3136: 消极百分比100.0% 积极百分比0.0%
3137: 消极百分比21.04% 积极百分比78.96%
3138: 消极百分比0.16% 积极百分比99.84%
3139: 消极百分比1.31% 积极百分比98.69%
3140: 消极百分比43.99% 积极百分比56.01%
3141: 消极百分比100.0% 积极百分比0.0%
3142: 消极百分比90.11% 积极百分比9.89%
3143: 消极百分比83.34% 积极百分比16.66%
3144: 消极百分比95.77% 积极百分比4.23%
3145: 消极百分比99.94% 积极百分比0.06%
3146: 消极百分比3.74% 积极百分比96.26%
3147: 消极百分比93.06% 积极百分比6.94%
3148: 消极百分比14.88% 积极百分比85.12%
3149: 消极百分比97.39% 积极百分比2.61%
3150: 消极百分比99.88% 积极百分比0.12%
3151: 消极百分比93.22% 积极百分比6.78%
3152: 消极百分比94.15% 积极百分比5.85%
3153: 消极百分比99.67% 积极百分比0.33%
3154: 消极百分比10.24% 积极百分比89.76%
3155: 消极百分比52.45% 积极百分比47.55%
3156: 消极百分比65.2% 积极百分比34.8%
3157: 消极百分比96.19% 积极百分比3.81%
3158: 消极百分比12.24% 积极百分比87.76%
3159: 消极百分比99.75% 积极百分比0.25%
3160: 消极百分比34.77% 积极百分比65.23%
3161: 消极百分比1.31% 积极百分比98.69%
3162: 消极百分比64.11% 积极百分比35.89%
3163: 消极百分比39.89% 积极百分比60.11%
3164: 消极百分比14.9% 积极百分比85.1%
3165: 消极百分比91.3% 积极百分比8.7%
3166: 消极百分比95.37% 积极百分比4.63%
3167: 消极百分比61.49% 积极百分比38.51%
3168: 消极百分比52.45% 积极百分比47.55%
3169: 消极百分比5.7% 积极百分比94.3%
3170: 消极百分比99.03% 积极百分比0.97%
3171: 消极百分比98.94% 积极百分比1.06%
3172: 消极百分比100.0% 积极百分比0.0%
3173: 消极百分比46.07% 积极百分比53.93%
3174: 消极百分比100.0% 积极百分比0.0%
3175: 消极百分比83.53% 积极百分比16.47%
3176: 消极百分比100.0% 积极百分比0.0%
3177: 消极百分比15.7% 积极百分比84.3%
3178: 消极百分比13.35% 积极百分比86.65%
3179: 消极百分比11.7% 积极百分比88.3%
3180: 消极百分比100.0% 积极百分比0.0%
3181: 消极百分比63.23% 积极百分比36.77%
3182: 消极百分比93.83% 积极百分比6.17%
3183: 消极百分比74.0% 积极百分比26.0%
3184: 消极百分比83.17% 积极百分比16.83%
3185: 消极百分比1.66% 积极百分比98.34%
3186: 消极百分比0.05% 积极百分比99.95%
3187: 消极百分比99.99% 积极百分比0.01%
3188: 消极百分比0.0% 积极百分比100.0%
3189: 消极百分比58.11% 积极百分比41.89%
