1: 消极百分比8.45% 积极百分比91.55%
2265: 消极百分比15.97% 积极百分比84.03%
2266: 消极百分比60.27% 积极百分比39.73%
2267: 消极百分比0.14% 积极百分比99.86%
2268: 消极百分比100.0% 积极百分比0.0%
2269: 消极百分比13.76% 积极百分比86.24%
2270: 消极百分比88.26% 积极百分比11.74%
2271: 消极百分比20.0% 积极百分比80.0%
2272: 消极百分比99.99% 积极百分比0.01%
2273: 消极百分比48.39% 积极百分比51.61%
2274: 消极百分比15.97% 积极百分比84.03%
2275: 消极百分比79.39% 积极百分比20.61%
2276: 消极百分比11.8% 积极百分比88.2%
2277: 消极百分比54.01% 积极百分比45.99%
2278: 消极百分比96.91% 积极百分比3.09%
2279: 消极百分比59.5% 积极百分比40.5%
2280: 消极百分比99.9% 积极百分比0.1%
2281: 消极百分比100.0% 积极百分比0.0%
2282: 消极百分比14.64% 积极百分比85.36%
2283: 消极百分比15.97% 积极百分比84.03%
2284: 消极百分比43.88% 积极百分比56.12%
2285: 消极百分比16.01% 积极百分比83.99%
2286: 消极百分比3.26% 积极百分比96.74%
2287: 消极百分比15.97% 积极百分比84.03%
2288: 消极百分比99.99% 积极百分比0.01%
2289: 消极百分比100.0% 积极百分比0.0%
2290: 消极百分比44.06% 积极百分比55.94%
2291: 消极百分比13.93% 积极百分比86.07%
2292: 消极百分比54.87% 积极百分比45.13%
2293: 消极百分比86.36% 积极百分比13.64%
2294: 消极百分比100.0% 积极百分比0.0%
2295: 消极百分比2.97% 积极百分比97.03%
2296: 消极百分比3.88% 积极百分比96.12%
2297: 消极百分比15.97% 积极百分比84.03%
2298: 消极百分比35.29% 积极百分比64.71%
2299: 消极百分比32.07% 积极百分比67.93%
2300: 消极百分比99.99% 积极百分比0.01%
2301: 消极百分比69.45% 积极百分比30.55%
2302: 消极百分比85.34% 积极百分比14.66%
2303: 消极百分比62.26% 积极百分比37.74%
2304: 消极百分比9.92% 积极百分比90.08%
2305: 消极百分比27.84% 积极百分比72.16%
2306: 消极百分比13.35% 积极百分比86.65%
2307: 消极百分比98.79% 积极百分比1.21%
2308: 消极百分比26.2% 积极百分比73.8%
2309: 消极百分比5.53% 积极百分比94.47%
2310: 消极百分比3.99% 积极百分比96.01%
2311: 消极百分比80.45% 积极百分比19.55%
2312: 消极百分比48.39% 积极百分比51.61%
2313: 消极百分比93.6% 积极百分比6.4%
2314: 消极百分比97.51% 积极百分比2.49%
2315: 消极百分比48.39% 积极百分比51.61%
2316: 消极百分比76.32% 积极百分比23.68%
2317: 消极百分比6.13% 积极百分比93.87%
2318: 消极百分比15.97% 积极百分比84.03%
2319: 消极百分比11.02% 积极百分比88.98%
2320: 消极百分比74.2% 积极百分比25.8%
2321: 消极百分比98.72% 积极百分比1.28%
2322: 消极百分比49.11% 积极百分比50.89%
2323: 消极百分比36.66% 积极百分比63.34%
2324: 消极百分比59.02% 积极百分比40.98%
2325: 消极百分比1.0% 积极百分比99.0%
2326: 消极百分比48.39% 积极百分比51.61%
2327: 消极百分比60.58% 积极百分比39.42%
2328: 消极百分比100.0% 积极百分比0.0%
2329: 消极百分比9.47% 积极百分比90.53%
2330: 消极百分比43.51% 积极百分比56.49%
2331: 消极百分比15.97% 积极百分比84.03%
2332: 消极百分比99.94% 积极百分比0.06%
2333: 消极百分比29.85% 积极百分比70.15%
2334: 消极百分比100.0% 积极百分比0.0%
2335: 消极百分比0.6% 积极百分比99.4%
2336: 消极百分比14.61% 积极百分比85.39%
2337: 消极百分比14.61% 积极百分比85.39%
2338: 消极百分比8.05% 积极百分比91.95%
2339: 消极百分比14.61% 积极百分比85.39%
2340: 消极百分比14.11% 积极百分比85.89%
2341: 消极百分比28.2% 积极百分比71.8%
2342: 消极百分比6.65% 积极百分比93.35%
2343: 消极百分比96.05% 积极百分比3.95%
2344: 消极百分比99.74% 积极百分比0.26%
2345: 消极百分比65.03% 积极百分比34.97%
2346: 消极百分比99.73% 积极百分比0.27%
2347: 消极百分比0.41% 积极百分比99.59%
2348: 消极百分比99.85% 积极百分比0.15%
2349: 消极百分比12.18% 积极百分比87.82%
2350: 消极百分比14.61% 积极百分比85.39%
2351: 消极百分比100.0% 积极百分比0.0%
2352: 消极百分比96.69% 积极百分比3.31%
2353: 消极百分比4.51% 积极百分比95.49%
2354: 消极百分比47.56% 积极百分比52.44%
2355: 消极百分比22.4% 积极百分比77.6%
2356: 消极百分比0.17% 积极百分比99.83%
2357: 消极百分比44.88% 积极百分比55.12%
2358: 消极百分比13.35% 积极百分比86.65%
2359: 消极百分比15.97% 积极百分比84.03%
2360: 消极百分比87.17% 积极百分比12.83%
2361: 消极百分比99.73% 积极百分比0.27%
2362: 消极百分比48.37% 积极百分比51.63%
2363: 消极百分比16.38% 积极百分比83.62%
2364: 消极百分比15.97% 积极百分比84.03%
2365: 消极百分比3.22% 积极百分比96.78%
2366: 消极百分比15.97% 积极百分比84.03%
2367: 消极百分比37.31% 积极百分比62.69%
2368: 消极百分比37.77% 积极百分比62.23%
2369: 消极百分比20.47% 积极百分比79.53%
2370: 消极百分比4.57% 积极百分比95.43%
2371: 消极百分比19.63% 积极百分比80.37%
2372: 消极百分比48.39% 积极百分比51.61%
2373: 消极百分比52.14% 积极百分比47.86%
2374: 消极百分比49.73% 积极百分比50.27%
2375: 消极百分比82.05% 积极百分比17.95%
2376: 消极百分比0.0% 积极百分比100.0%
2377: 消极百分比14.16% 积极百分比85.84%
2378: 消极百分比15.97% 积极百分比84.03%
2379: 消极百分比96.42% 积极百分比3.58%
2380: 消极百分比100.0% 积极百分比0.0%
2381: 消极百分比17.93% 积极百分比82.07%
2382: 消极百分比86.69% 积极百分比13.31%
2383: 消极百分比15.97% 积极百分比84.03%
2384: 消极百分比13.35% 积极百分比86.65%
2385: 消极百分比15.97% 积极百分比84.03%
2386: 消极百分比15.72% 积极百分比84.28%
2387: 消极百分比99.01% 积极百分比0.99%
2388: 消极百分比99.65% 积极百分比0.35%
2389: 消极百分比15.97% 积极百分比84.03%
2390: 消极百分比83.44% 积极百分比16.56%
2391: 消极百分比42.88% 积极百分比57.12%
2392: 消极百分比99.99% 积极百分比0.01%
2393: 消极百分比1.6% 积极百分比98.4%
2394: 消极百分比45.36% 积极百分比54.64%
2395: 消极百分比2.11% 积极百分比97.89%
2396: 消极百分比0.54% 积极百分比99.46%
2397: 消极百分比14.61% 积极百分比85.39%
2398: 消极百分比21.47% 积极百分比78.53%
2399: 消极百分比14.61% 积极百分比85.39%
2400: 消极百分比75.47% 积极百分比24.53%
2401: 消极百分比48.39% 积极百分比51.61%
2402: 消极百分比60.77% 积极百分比39.23%
2403: 消极百分比37.21% 积极百分比62.79%
2404: 消极百分比95.42% 积极百分比4.58%
2405: 消极百分比36.32% 积极百分比63.68%
2406: 消极百分比14.74% 积极百分比85.26%
2407: 消极百分比15.97% 积极百分比84.03%
2408: 消极百分比21.47% 积极百分比78.53%
2409: 消极百分比100.0% 积极百分比0.0%
2410: 消极百分比99.97% 积极百分比0.03%
2411: 消极百分比100.0% 积极百分比0.0%
2412: 消极百分比100.0% 积极百分比0.0%
2413: 消极百分比9.35% 积极百分比90.65%
2414: 消极百分比98.76% 积极百分比1.24%
2415: 消极百分比42.0% 积极百分比58.0%
2416: 消极百分比87.6% 积极百分比12.4%
2417: 消极百分比100.0% 积极百分比0.0%
2418: 消极百分比99.99% 积极百分比0.01%
2419: 消极百分比98.41% 积极百分比1.59%
2420: 消极百分比15.97% 积极百分比84.03%
2421: 消极百分比14.98% 积极百分比85.02%
2422: 消极百分比19.63% 积极百分比80.37%
2423: 消极百分比36.84% 积极百分比63.16%
2424: 消极百分比15.97% 积极百分比84.03%
2425: 消极百分比30.23% 积极百分比69.77%
2426: 消极百分比16.01% 积极百分比83.99%
2427: 消极百分比22.74% 积极百分比77.26%
2428: 消极百分比12.82% 积极百分比87.18%
2429: 消极百分比14.61% 积极百分比85.39%
2430: 消极百分比90.22% 积极百分比9.78%
2431: 消极百分比99.38% 积极百分比0.62%
2432: 消极百分比100.0% 积极百分比0.0%
2433: 消极百分比15.97% 积极百分比84.03%
2434: 消极百分比98.19% 积极百分比1.81%
2435: 消极百分比48.39% 积极百分比51.61%
2436: 消极百分比11.32% 积极百分比88.68%
2437: 消极百分比59.27% 积极百分比40.73%
2438: 消极百分比15.97% 积极百分比84.03%
2439: 消极百分比70.07% 积极百分比29.93%
2440: 消极百分比14.61% 积极百分比85.39%
2441: 消极百分比0.0% 积极百分比100.0%
2442: 消极百分比4.53% 积极百分比95.47%
2443: 消极百分比96.63% 积极百分比3.37%
2444: 消极百分比15.97% 积极百分比84.03%
2445: 消极百分比12.18% 积极百分比87.82%
2446: 消极百分比100.0% 积极百分比0.0%
2447: 消极百分比16.01% 积极百分比83.99%
2448: 消极百分比15.97% 积极百分比84.03%
2449: 消极百分比100.0% 积极百分比0.0%
2450: 消极百分比69.55% 积极百分比30.45%
2451: 消极百分比15.97% 积极百分比84.03%
2452: 消极百分比48.39% 积极百分比51.61%
2453: 消极百分比66.32% 积极百分比33.68%
2454: 消极百分比48.11% 积极百分比51.89%
2455: 消极百分比99.77% 积极百分比0.23%
2456: 消极百分比66.39% 积极百分比33.61%
2457: 消极百分比7.34% 积极百分比92.66%
2458: 消极百分比13.31% 积极百分比86.69%
2459: 消极百分比33.27% 积极百分比66.73%
2460: 消极百分比15.97% 积极百分比84.03%
2461: 消极百分比61.31% 积极百分比38.69%
2462: 消极百分比100.0% 积极百分比0.0%
2463: 消极百分比95.2% 积极百分比4.8%
2464: 消极百分比16.01% 积极百分比83.99%
2465: 消极百分比59.72% 积极百分比40.28%
2466: 消极百分比99.96% 积极百分比0.04%
2467: 消极百分比15.97% 积极百分比84.03%
2468: 消极百分比37.77% 积极百分比62.23%
2469: 消极百分比30.52% 积极百分比69.48%
2470: 消极百分比16.01% 积极百分比83.99%
2471: 消极百分比14.61% 积极百分比85.39%
2472: 消极百分比39.78% 积极百分比60.22%
2473: 消极百分比15.97% 积极百分比84.03%
2474: 消极百分比16.01% 积极百分比83.99%
2475: 消极百分比15.97% 积极百分比84.03%
2476: 消极百分比99.99% 积极百分比0.01%
2477: 消极百分比94.11% 积极百分比5.89%
2478: 消极百分比30.66% 积极百分比69.34%
2479: 消极百分比91.32% 积极百分比8.68%
2480: 消极百分比89.46% 积极百分比10.54%
2481: 消极百分比77.51% 积极百分比22.49%
2482: 消极百分比100.0% 积极百分比0.0%
2483: 消极百分比13.5% 积极百分比86.5%
2484: 消极百分比12.21% 积极百分比87.79%
2485: 消极百分比1.21% 积极百分比98.79%
2486: 消极百分比16.01% 积极百分比83.99%
2487: 消极百分比16.01% 积极百分比83.99%
2488: 消极百分比60.43% 积极百分比39.57%
2489: 消极百分比15.97% 积极百分比84.03%
2490: 消极百分比90.7% 积极百分比9.3%
2491: 消极百分比11.4% 积极百分比88.6%
2492: 消极百分比15.97% 积极百分比84.03%
2493: 消极百分比12.5% 积极百分比87.5%
2494: 消极百分比100.0% 积极百分比0.0%
2495: 消极百分比48.39% 积极百分比51.61%
2496: 消极百分比49.73% 积极百分比50.27%
2497: 消极百分比14.61% 积极百分比85.39%
2498: 消极百分比8.32% 积极百分比91.68%
2499: 消极百分比53.47% 积极百分比46.53%
2500: 消极百分比100.0% 积极百分比0.0%
2501: 消极百分比26.51% 积极百分比73.49%
2502: 消极百分比50.85% 积极百分比49.15%
2503: 消极百分比64.4% 积极百分比35.6%
2504: 消极百分比6.61% 积极百分比93.39%
2505: 消极百分比15.97% 积极百分比84.03%
2506: 消极百分比99.96% 积极百分比0.04%
2507: 消极百分比100.0% 积极百分比0.0%
2508: 消极百分比49.73% 积极百分比50.27%
2509: 消极百分比99.73% 积极百分比0.27%
2510: 消极百分比5.87% 积极百分比94.13%
2511: 消极百分比88.56% 积极百分比11.44%
2512: 消极百分比19.49% 积极百分比80.51%
2513: 消极百分比48.39% 积极百分比51.61%
2514: 消极百分比49.73% 积极百分比50.27%
2515: 消极百分比15.97% 积极百分比84.03%
2516: 消极百分比100.0% 积极百分比0.0%
2517: 消极百分比81.92% 积极百分比18.08%
2518: 消极百分比79.32% 积极百分比20.68%
2519: 消极百分比15.97% 积极百分比84.03%
2520: 消极百分比97.18% 积极百分比2.82%
2521: 消极百分比7.41% 积极百分比92.59%
2522: 消极百分比15.97% 积极百分比84.03%
2523: 消极百分比28.55% 积极百分比71.45%
2524: 消极百分比29.76% 积极百分比70.24%
2525: 消极百分比24.59% 积极百分比75.41%
2526: 消极百分比1.22% 积极百分比98.78%
2527: 消极百分比15.97% 积极百分比84.03%
2528: 消极百分比21.24% 积极百分比78.76%
2529: 消极百分比45.75% 积极百分比54.25%
2530: 消极百分比48.38% 积极百分比51.62%
2531: 消极百分比17.04% 积极百分比82.96%
2532: 消极百分比100.0% 积极百分比0.0%
2533: 消极百分比94.96% 积极百分比5.04%
2534: 消极百分比100.0% 积极百分比0.0%
2535: 消极百分比2.04% 积极百分比97.96%
2536: 消极百分比15.97% 积极百分比84.03%
2537: 消极百分比17.33% 积极百分比82.67%
2538: 消极百分比14.9% 积极百分比85.1%
2539: 消极百分比9.43% 积极百分比90.57%
2540: 消极百分比28.47% 积极百分比71.53%
2541: 消极百分比88.26% 积极百分比11.74%
2542: 消极百分比16.01% 积极百分比83.99%
2543: 消极百分比19.49% 积极百分比80.51%
2544: 消极百分比14.64% 积极百分比85.36%
2545: 消极百分比45.41% 积极百分比54.59%
2546: 消极百分比96.22% 积极百分比3.78%
2547: 消极百分比15.97% 积极百分比84.03%
2548: 消极百分比14.64% 积极百分比85.36%
2549: 消极百分比82.42% 积极百分比17.58%
2550: 消极百分比14.61% 积极百分比85.39%
2551: 消极百分比4.68% 积极百分比95.32%
2552: 消极百分比9.24% 积极百分比90.76%
2553: 消极百分比14.61% 积极百分比85.39%
2554: 消极百分比12.34% 积极百分比87.66%
2555: 消极百分比99.76% 积极百分比0.24%
2556: 消极百分比100.0% 积极百分比0.0%
2557: 消极百分比3.16% 积极百分比96.84%
2558: 消极百分比38.78% 积极百分比61.22%
2559: 消极百分比69.51% 积极百分比30.49%
2560: 消极百分比85.99% 积极百分比14.01%
2561: 消极百分比100.0% 积极百分比0.0%
2562: 消极百分比28.23% 积极百分比71.77%
2563: 消极百分比6.91% 积极百分比93.09%
2564: 消极百分比45.45% 积极百分比54.55%
2565: 消极百分比13.35% 积极百分比86.65%
2566: 消极百分比23.59% 积极百分比76.41%
2567: 消极百分比69.3% 积极百分比30.7%
2568: 消极百分比48.39% 积极百分比51.61%
2569: 消极百分比13.35% 积极百分比86.65%
2570: 消极百分比29.44% 积极百分比70.56%
2571: 消极百分比43.82% 积极百分比56.18%
2572: 消极百分比16.01% 积极百分比83.99%
2573: 消极百分比97.4% 积极百分比2.6%
2574: 消极百分比72.11% 积极百分比27.89%
2575: 消极百分比100.0% 积极百分比0.0%
2576: 消极百分比100.0% 积极百分比0.0%
2577: 消极百分比48.29% 积极百分比51.71%
2578: 消极百分比100.0% 积极百分比0.0%
2579: 消极百分比13.91% 积极百分比86.09%
2580: 消极百分比15.97% 积极百分比84.03%
2581: 消极百分比98.0% 积极百分比2.0%
2582: 消极百分比15.97% 积极百分比84.03%
2583: 消极百分比1.83% 积极百分比98.17%
2584: 消极百分比100.0% 积极百分比0.0%
2585: 消极百分比48.39% 积极百分比51.61%
2586: 消极百分比15.97% 积极百分比84.03%
2587: 消极百分比7.54% 积极百分比92.46%
2588: 消极百分比28.58% 积极百分比71.42%
2589: 消极百分比6.89% 积极百分比93.11%
2590: 消极百分比15.97% 积极百分比84.03%
2591: 消极百分比15.97% 积极百分比84.03%
2592: 消极百分比48.39% 积极百分比51.61%
2593: 消极百分比96.2% 积极百分比3.8%
2594: 消极百分比3.68% 积极百分比96.32%
2595: 消极百分比17.84% 积极百分比82.16%
2596: 消极百分比9.3% 积极百分比90.7%
2597: 消极百分比100.0% 积极百分比0.0%
2598: 消极百分比15.97% 积极百分比84.03%
2599: 消极百分比15.97% 积极百分比84.03%
2600: 消极百分比97.21% 积极百分比2.79%
2601: 消极百分比93.34% 积极百分比6.66%
2602: 消极百分比98.19% 积极百分比1.81%
2603: 消极百分比96.27% 积极百分比3.73%
2604: 消极百分比13.43% 积极百分比86.57%
2605: 消极百分比100.0% 积极百分比0.0%
2606: 消极百分比26.48% 积极百分比73.52%
2607: 消极百分比15.97% 积极百分比84.03%
2608: 消极百分比9.19% 积极百分比90.81%
2609: 消极百分比1.38% 积极百分比98.62%
2610: 消极百分比13.81% 积极百分比86.19%
2611: 消极百分比15.97% 积极百分比84.03%
2612: 消极百分比48.39% 积极百分比51.61%
2613: 消极百分比48.39% 积极百分比51.61%
2614: 消极百分比28.71% 积极百分比71.29%
2615: 消极百分比20.36% 积极百分比79.64%
2616: 消极百分比99.96% 积极百分比0.04%
2617: 消极百分比14.61% 积极百分比85.39%
2618: 消极百分比5.45% 积极百分比94.55%
2619: 消极百分比100.0% 积极百分比0.0%
2620: 消极百分比0.0% 积极百分比100.0%
2621: 消极百分比10.93% 积极百分比89.07%
2622: 消极百分比8.19% 积极百分比91.81%
2623: 消极百分比16.01% 积极百分比83.99%
2624: 消极百分比16.01% 积极百分比83.99%
2625: 消极百分比42.06% 积极百分比57.94%
2626: 消极百分比92.05% 积极百分比7.95%
2627: 消极百分比79.43% 积极百分比20.57%
2628: 消极百分比91.25% 积极百分比8.75%
2629: 消极百分比31.47% 积极百分比68.53%
2630: 消极百分比95.69% 积极百分比4.31%
2631: 消极百分比33.92% 积极百分比66.08%
2632: 消极百分比15.64% 积极百分比84.36%
2633: 消极百分比75.27% 积极百分比24.73%
2634: 消极百分比14.77% 积极百分比85.23%
2635: 消极百分比16.01% 积极百分比83.99%
2636: 消极百分比24.74% 积极百分比75.26%
2637: 消极百分比80.11% 积极百分比19.89%
2638: 消极百分比15.97% 积极百分比84.03%
2639: 消极百分比36.67% 积极百分比63.33%
2640: 消极百分比14.64% 积极百分比85.36%
2641: 消极百分比45.16% 积极百分比54.84%
2642: 消极百分比15.97% 积极百分比84.03%
2643: 消极百分比76.83% 积极百分比23.17%
2644: 消极百分比16.01% 积极百分比83.99%
2645: 消极百分比30.02% 积极百分比69.98%
2646: 消极百分比15.97% 积极百分比84.03%
2647: 消极百分比13.38% 积极百分比86.62%
2648: 消极百分比23.15% 积极百分比76.85%
2649: 消极百分比91.29% 积极百分比8.71%
2650: 消极百分比84.28% 积极百分比15.72%
2651: 消极百分比13.38% 积极百分比86.62%
2652: 消极百分比4.48% 积极百分比95.52%
2653: 消极百分比13.38% 积极百分比86.62%
2654: 消极百分比87.42% 积极百分比12.58%
2655: 消极百分比75.54% 积极百分比24.46%
2656: 消极百分比40.03% 积极百分比59.97%
2657: 消极百分比15.97% 积极百分比84.03%
2658: 消极百分比13.58% 积极百分比86.42%
2659: 消极百分比53.29% 积极百分比46.71%
2660: 消极百分比14.64% 积极百分比85.36%
2661: 消极百分比14.64% 积极百分比85.36%
2662: 消极百分比16.18% 积极百分比83.82%
2663: 消极百分比9.76% 积极百分比90.24%
2664: 消极百分比75.77% 积极百分比24.23%
2665: 消极百分比2.64% 积极百分比97.36%
2666: 消极百分比60.24% 积极百分比39.76%
2667: 消极百分比53.01% 积极百分比46.99%
2668: 消极百分比78.26% 积极百分比21.74%
2669: 消极百分比2.16% 积极百分比97.84%
2670: 消极百分比14.61% 积极百分比85.39%
2671: 消极百分比40.7% 积极百分比59.3%
2672: 消极百分比91.48% 积极百分比8.52%
2673: 消极百分比90.24% 积极百分比9.76%
2674: 消极百分比60.64% 积极百分比39.36%
2675: 消极百分比89.36% 积极百分比10.64%
2676: 消极百分比14.64% 积极百分比85.36%
2677: 消极百分比13.38% 积极百分比86.62%
2678: 消极百分比40.66% 积极百分比59.34%
2679: 消极百分比46.17% 积极百分比53.83%
2680: 消极百分比16.01% 积极百分比83.99%
2681: 消极百分比14.64% 积极百分比85.36%
2682: 消极百分比61.18% 积极百分比38.82%
2683: 消极百分比43.57% 积极百分比56.43%
2684: 消极百分比13.38% 积极百分比86.62%
2685: 消极百分比38.87% 积极百分比61.13%
2686: 消极百分比35.22% 积极百分比64.78%
2687: 消极百分比31.66% 积极百分比68.34%
2688: 消极百分比38.19% 积极百分比61.81%
2689: 消极百分比10.73% 积极百分比89.27%
2690: 消极百分比44.91% 积极百分比55.09%
2691: 消极百分比11.4% 积极百分比88.6%
2692: 消极百分比7.24% 积极百分比92.76%
2693: 消极百分比8.21% 积极百分比91.79%
2694: 消极百分比33.51% 积极百分比66.49%
2695: 消极百分比14.74% 积极百分比85.26%
2696: 消极百分比29.17% 积极百分比70.83%
2697: 消极百分比54.21% 积极百分比45.79%
2698: 消极百分比76.89% 积极百分比23.11%
2699: 消极百分比14.64% 积极百分比85.36%
2700: 消极百分比66.13% 积极百分比33.87%
2701: 消极百分比57.57% 积极百分比42.43%
2702: 消极百分比15.64% 积极百分比84.36%
2703: 消极百分比19.48% 积极百分比80.52%
2704: 消极百分比16.01% 积极百分比83.99%
2705: 消极百分比9.83% 积极百分比90.17%
2706: 消极百分比30.83% 积极百分比69.17%
2707: 消极百分比13.38% 积极百分比86.62%
2708: 消极百分比5.41% 积极百分比94.59%
2709: 消极百分比53.24% 积极百分比46.76%
2710: 消极百分比13.38% 积极百分比86.62%
2711: 消极百分比14.64% 积极百分比85.36%
2712: 消极百分比26.49% 积极百分比73.51%
2713: 消极百分比14.61% 积极百分比85.39%
2714: 消极百分比35.09% 积极百分比64.91%
2715: 消极百分比31.32% 积极百分比68.68%
2716: 消极百分比100.0% 积极百分比0.0%
2717: 消极百分比78.34% 积极百分比21.66%
2718: 消极百分比92.27% 积极百分比7.73%
2719: 消极百分比95.76% 积极百分比4.24%
2720: 消极百分比23.05% 积极百分比76.95%
2721: 消极百分比42.07% 积极百分比57.93%
2722: 消极百分比99.93% 积极百分比0.07%
2723: 消极百分比14.61% 积极百分比85.39%
2724: 消极百分比7.9% 积极百分比92.1%
2725: 消极百分比99.7% 积极百分比0.3%
2726: 消极百分比15.97% 积极百分比84.03%
2727: 消极百分比78.75% 积极百分比21.25%
2728: 消极百分比14.98% 积极百分比85.02%
2729: 消极百分比48.39% 积极百分比51.61%
2730: 消极百分比33.07% 积极百分比66.93%
2731: 消极百分比18.23% 积极百分比81.77%
2732: 消极百分比99.97% 积极百分比0.03%
2733: 消极百分比15.97% 积极百分比84.03%
2734: 消极百分比48.39% 积极百分比51.61%
2735: 消极百分比100.0% 积极百分比0.0%
2736: 消极百分比49.44% 积极百分比50.56%
2737: 消极百分比15.97% 积极百分比84.03%
2738: 消极百分比15.29% 积极百分比84.71%
2739: 消极百分比100.0% 积极百分比0.0%
2740: 消极百分比3.21% 积极百分比96.79%
2741: 消极百分比14.61% 积极百分比85.39%
2742: 消极百分比8.5% 积极百分比91.5%
2743: 消极百分比54.14% 积极百分比45.86%
2744: 消极百分比48.39% 积极百分比51.61%
2745: 消极百分比98.34% 积极百分比1.66%
2746: 消极百分比13.35% 积极百分比86.65%
2747: 消极百分比77.17% 积极百分比22.83%
2748: 消极百分比98.37% 积极百分比1.63%
2749: 消极百分比29.38% 积极百分比70.62%
2750: 消极百分比38.1% 积极百分比61.9%
2751: 消极百分比62.74% 积极百分比37.26%
2752: 消极百分比13.35% 积极百分比86.65%
2753: 消极百分比99.99% 积极百分比0.01%
2754: 消极百分比99.12% 积极百分比0.88%
2755: 消极百分比45.04% 积极百分比54.96%
2756: 消极百分比4.74% 积极百分比95.26%
2757: 消极百分比69.66% 积极百分比30.34%
2758: 消极百分比23.74% 积极百分比76.26%
2759: 消极百分比100.0% 积极百分比0.0%
2760: 消极百分比0.17% 积极百分比99.83%
2761: 消极百分比100.0% 积极百分比0.0%
2762: 消极百分比2.17% 积极百分比97.83%
2763: 消极百分比14.98% 积极百分比85.02%
2764: 消极百分比99.72% 积极百分比0.28%
2765: 消极百分比99.99% 积极百分比0.01%
2766: 消极百分比13.37% 积极百分比86.63%
2767: 消极百分比38.19% 积极百分比61.81%
2768: 消极百分比16.01% 积极百分比83.99%
2769: 消极百分比15.97% 积极百分比84.03%
2770: 消极百分比51.88% 积极百分比48.12%
2771: 消极百分比99.95% 积极百分比0.05%
2772: 消极百分比97.86% 积极百分比2.14%
2773: 消极百分比100.0% 积极百分比0.0%
2774: 消极百分比16.01% 积极百分比83.99%
2775: 消极百分比0.0% 积极百分比100.0%
2776: 消极百分比15.97% 积极百分比84.03%
2777: 消极百分比14.61% 积极百分比85.39%
2778: 消极百分比79.31% 积极百分比20.69%
2779: 消极百分比23.4% 积极百分比76.6%
2780: 消极百分比14.61% 积极百分比85.39%
2781: 消极百分比100.0% 积极百分比0.0%
2782: 消极百分比99.94% 积极百分比0.06%
2783: 消极百分比5.39% 积极百分比94.61%
2784: 消极百分比99.56% 积极百分比0.44%
2785: 消极百分比99.89% 积极百分比0.11%
2786: 消极百分比48.39% 积极百分比51.61%
2787: 消极百分比14.61% 积极百分比85.39%
2788: 消极百分比14.88% 积极百分比85.12%
2789: 消极百分比15.97% 积极百分比84.03%
2790: 消极百分比0.06% 积极百分比99.94%
2791: 消极百分比14.61% 积极百分比85.39%
2792: 消极百分比4.82% 积极百分比95.18%
2793: 消极百分比99.96% 积极百分比0.04%
2794: 消极百分比93.79% 积极百分比6.21%
2795: 消极百分比22.91% 积极百分比77.09%
2796: 消极百分比79.92% 积极百分比20.08%
2797: 消极百分比99.93% 积极百分比0.07%
2798: 消极百分比0.17% 积极百分比99.83%
2799: 消极百分比70.06% 积极百分比29.94%
2800: 消极百分比11.1% 积极百分比88.9%
2801: 消极百分比82.44% 积极百分比17.56%
2802: 消极百分比8.56% 积极百分比91.44%
2803: 消极百分比29.36% 积极百分比70.64%
2804: 消极百分比26.27% 积极百分比73.73%
2805: 消极百分比29.31% 积极百分比70.69%
2806: 消极百分比99.98% 积极百分比0.02%
2807: 消极百分比3.86% 积极百分比96.14%
2808: 消极百分比14.61% 积极百分比85.39%
2809: 消极百分比95.06% 积极百分比4.94%
2810: 消极百分比55.23% 积极百分比44.77%
2811: 消极百分比80.45% 积极百分比19.55%
2812: 消极百分比16.01% 积极百分比83.99%
2813: 消极百分比96.44% 积极百分比3.56%
2814: 消极百分比25.08% 积极百分比74.92%
2815: 消极百分比10.92% 积极百分比89.08%
2816: 消极百分比80.88% 积极百分比19.12%
2817: 消极百分比48.39% 积极百分比51.61%
2818: 消极百分比48.39% 积极百分比51.61%
2819: 消极百分比1.38% 积极百分比98.62%
2820: 消极百分比42.83% 积极百分比57.17%
2821: 消极百分比100.0% 积极百分比0.0%
2822: 消极百分比15.97% 积极百分比84.03%
2823: 消极百分比48.39% 积极百分比51.61%
2824: 消极百分比63.04% 积极百分比36.96%
2825: 消极百分比2.94% 积极百分比97.06%
2826: 消极百分比15.97% 积极百分比84.03%
2827: 消极百分比24.68% 积极百分比75.32%
2828: 消极百分比15.97% 积极百分比84.03%
2829: 消极百分比14.98% 积极百分比85.02%
2830: 消极百分比52.14% 积极百分比47.86%
2831: 消极百分比13.35% 积极百分比86.65%
2832: 消极百分比94.32% 积极百分比5.68%
2833: 消极百分比71.95% 积极百分比28.05%
2834: 消极百分比93.23% 积极百分比6.77%
2835: 消极百分比59.32% 积极百分比40.68%
2836: 消极百分比4.85% 积极百分比95.15%
2837: 消极百分比14.67% 积极百分比85.33%
2838: 消极百分比7.02% 积极百分比92.98%
2839: 消极百分比9.04% 积极百分比90.96%
2840: 消极百分比15.97% 积极百分比84.03%
2841: 消极百分比15.97% 积极百分比84.03%
2842: 消极百分比51.36% 积极百分比48.64%
2843: 消极百分比2.53% 积极百分比97.47%
2844: 消极百分比3.7% 积极百分比96.3%
2845: 消极百分比14.61% 积极百分比85.39%
2846: 消极百分比15.97% 积极百分比84.03%
